"Force X (N)","Force Y (N)","Force Z (N)","Torque X (N-m)","Torque Y (N-m)","Torque Z (N-m)","Frequency = 1000","Averaging Level = 1","F/T Serial Number = FT38684","Time Started = 17/11/2022 00:00:26"
"-0.0151816587895155","0.0193863324820995","0.02860077470541","0.000440951611381024","-0.00729505531489849","-0.000918690813705325"
"0.0141171459108591","0.0183320082724094","-0.0387883074581623","0.00106971501372755","-0.00842325203120708","-0.000940534984692931"
"-0.00145741843152791","0.0099796773865819","0.0740485414862633","0.000405504979426041","-0.00799846276640892","-0.00135011272504926"
"-0.00220480770803988","0.0280646309256554","-0.0606457032263279","0.00221146573312581","-0.00729727046564221","-0.000491787970531732"
"-0.0304738897830248","0.0284029245376587","-0.151304855942726","0.00114941352512687","-0.00520910415798426","0.000143927099998109"
"-0.0167649108916521","0.0190720893442631","0.0739006772637367","0.0011420042719692","-0.00674815149977803","-0.000893294462002814"
"-0.0310398936271667","-0.0248043369501829","0.0522511377930641","-0.00313543388620019","-0.00645207241177559","-0.00182862987276167"
"-0.0308374427258968","-0.0252629723399878","-0.0604104474186897","-0.00318376114591956","-0.00563087221235037","-0.00119188637472689"
"-0.000972693029325455","0.0453586168587208","0.0505755133926868","0.0032692919485271","-0.00759538076817989","-0.000212986429687589"
"0.0152258202433586","0.0184743460267782","-0.0615221597254276","0.000719217816367745","-0.00871437322348356","-0.000265193550148979"
"-0.0162546914070845","0.0188286267220974","0.0285958796739578","0.000756945344619453","-0.0065916758030653","-0.00160421791952103"
"-0.0167852975428104","0.0194108244031668","-0.0831183269619942","0.00114840525202453","-0.0063247699290514","-0.000277319457381964"
"0.0145273581147194","0.0171501189470291","0.0726713091135025","0.000994495581835508","-0.00803988706320524","-0.000888840993866324"
"0.0294171962887049","-0.00746585708111525","-0.0600219890475273","-0.00102656218223274","-0.0105054825544357","-0.000949518871493638"
"-0.033528495579958","0.00971744302660227","0.0741570517420769","0.000745370227377862","-0.00478103756904602","-0.00203967397101223"
"0.0150983175262809","0.0535432361066341","0.0721935927867889","0.00357644190080464","-0.0086994357407093","-0.00112016196362674"
"0.0312634482979774","0.0625120773911476","0.0493662990629673","0.0039385138079524","-0.0102189537137747","-0.00136004749219865"
"0.0316697545349598","0.00934205297380686","-0.0394082739949226","-0.000738785427529365","-0.0104906791821122","-0.00209255306981504"
"-0.0147562865167856","0.0181287210434675","-0.0396972633898258","0.000337734672939405","-0.00607609935104847","-0.00026119701215066"
"0.0160393174737692","0.0182934701442719","0.0728488489985466","0.000362318416591734","-0.00941130798310041","-0.000893886608537287"
"-0.0168558042496443","0.0556777603924274","0.0288888029754162","0.0040949615649879","-0.0071374517865479","-0.00045480250264518"
"-0.0320300981402397","0.00901753455400467","0.00586386909708381","0.000326159817632288","-0.0042654606513679","-0.00069665297633037"
"-0.014923089183867","0.0181735754013062","0.0502235032618046","0.000351686554495245","-0.00648500397801399","-0.000908106390852481"
"0.0159893371164799","0.0357513763010502","-0.0400519408285618","0.00176286697387695","-0.0085681164637208","-0.00071555090835318"
"-0.0306197926402092","-0.00732873659580946","0.0291032996028662","-0.00172068015672266","-0.00605334946885705","-0.00092115520965308"
"-0.0314028188586235","0.0111707365140319","-0.0828542709350586","0.000119715004984755","-0.00576437776908278","-5.26559706486296E-05"
"-0.0172410421073437","0.00234974268823862","-0.0372338145971298","-0.000231913611060008","-0.00713571440428495","-0.00117461965419352"
"-0.016444144770503","-0.0162255354225636","-0.105034008622169","-0.00210034498013556","-0.00658893305808306","-0.00143728835973889"
