TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
10931046257000,+0.954454,-2.98258E-001,-3.14412E-003,+7.03794E-003,+00.005756,-00.002417,-00.003439,+00.2226,-00.2091,+10.2334,+0.242,+0.561,-0.775,+024.47,+100.49
10931047506000,+0.9544517,-2.98266E-001,-3.14914E-003,+7.02846E-003,+00.001228,+00.000584,-00.001768,-00.1337,-00.4930,+10.0708,+0.242,+0.561,-0.775,+024.47,+100.47
10931048756000,+0.9544517,-2.98266E-001,-3.14914E-003,+7.02846E-003,-00.000042,+00.007451,+00.002101,-00.1971,+00.0470,+09.9480,+0.381,+0.381,-0.864,+024.47,+100.47
10931050006000,+0.95445,-2.98272E-001,-3.13798E-003,+7.03023E-003,+00.003514,+00.001517,+00.005649,+00.0745,-00.1250,+10.1227,+0.381,+0.381,-0.864,+024.47,+100.47
10931051257000,+0.95445,-2.98272E-001,-3.13798E-003,+7.03023E-003,+00.000511,-00.003435,+00.001514,-00.0453,-00.1371,+10.1842,+0.381,+0.381,-0.864,+024.47,+100.49
10931052507000,+0.9544527,-2.98263E-001,-3.14651E-003,+7.03391E-003,-00.001808,+00.001753,-00.001325,-00.3156,-00.3576,+10.1957,+0.342,+0.109,-0.905,+024.47,+100.49
10931053756000,+0.9544527,-2.98263E-001,-3.14651E-003,+7.03391E-003,+00.000047,-00.000957,+00.000160,+00.1446,-00.0864,+10.0853,+0.342,+0.109,-0.905,+024.47,+100.49
10931055007000,+0.954448,-2.98278E-001,-3.14567E-003,+7.02850E-003,-00.000297,-00.003073,+00.002633,+00.1346,-00.0214,+09.9835,+0.342,+0.109,-0.905,+024.47,+100.49
10931056257000,+0.954448,-2.98278E-001,-3.14567E-003,+7.02850E-003,-00.001120,+00.000634,+00.003639,-00.1294,-00.2923,+10.0364,+0.141,-0.062,-0.825,+024.47,+100.47
10931057506000,+0.9544526,-2.98264E-001,-3.14696E-003,+7.02359E-003,+00.003704,-00.001239,+00.000293,-00.1970,+00.1174,+10.2047,+0.141,-0.062,-0.825,+024.47,+100.47
10931058757000,+0.9544526,-2.98264E-001,-3.14696E-003,+7.02359E-003,+00.001315,+00.001252,-00.004980,-00.1736,-00.2795,+10.1170,+0.141,-0.062,-0.825,+024.47,+100.47
10931060006000,+0.9544519,-2.98266E-001,-3.15233E-003,+7.02546E-003,+00.000180,-00.002704,-00.005317,+00.0966,-00.0389,+10.0715,+0.141,-0.062,-0.825,+024.47,+100.47
10931061257000,+0.9544519,-2.98266E-001,-3.15233E-003,+7.02546E-003,+00.003764,-00.005498,+00.000592,-00.0299,-00.0760,+10.0733,-0.111,-0.011,-0.696,+024.47,+100.47
10931062506000,+0.954451,-2.98268E-001,-3.15150E-003,+7.02248E-003,-00.000291,-00.001766,+00.001923,-00.0452,-00.4105,+10.1038,-0.111,-0.011,-0.696,+024.47,+100.47
10931063756000,+0.954451,-2.98268E-001,-3.15150E-003,+7.02248E-003,-00.000270,-00.007661,-00.002074,+00.0785,-00.0409,+10.2049,-0.111,-0.011,-0.696,+024.47,+100.47
10931065007000,+0.9544546,-2.98257E-001,-3.16670E-003,+7.01689E-003,+00.001378,-00.006360,-00.003597,-00.1821,-00.1868,+10.2339,-0.226,+0.184,-0.612,+024.47,+100.47
10931066257000,+0.9544546,-2.98257E-001,-3.16670E-003,+7.01689E-003,-00.004284,+00.000807,-00.003387,-00.1069,+00.0216,+10.0752,-0.226,+0.184,-0.612,+024.47,+100.47
10931067507000,+0.9544519,-2.98266E-001,-3.15094E-003,+7.03652E-003,-00.005251,+00.001603,-00.001130,+00.1841,+00.1446,+10.0774,-0.226,+0.184,-0.612,+024.47,+100.49
10931068757000,+0.9544519,-2.98266E-001,-3.15094E-003,+7.03652E-003,+00.000257,-00.002978,+00.001241,+00.2709,+00.1806,+10.1873,-0.226,+0.184,-0.612,+024.48,+100.49
10931070007000,+0.9544557,-2.98253E-001,-3.16055E-003,+7.02770E-003,-00.003353,+00.003353,-00.001555,-00.0563,-00.0721,+10.1790,-0.191,+0.401,-0.594,+024.48,+100.49
10931071257000,+0.9544557,-2.98253E-001,-3.16055E-003,+7.02770E-003,-00.004107,+00.005466,-00.002906,+00.2647,-00.1301,+10.1959,-0.191,+0.401,-0.594,+024.48,+100.47
10931072506000,+0.9544516,-2.98266E-001,-3.15792E-003,+7.02988E-003,+00.001556,-00.003606,+00.000366,+00.3620,+00.0114,+10.0756,-0.191,+0.401,-0.594,+024.48,+100.47
10931073756000,+0.9544516,-2.98266E-001,-3.15792E-003,+7.02988E-003,-00.001605,+00.002253,+00.004052,-00.1047,-00.2880,+10.0618,-0.065,+0.541,-0.631,+024.47,+100.47
10931075007000,+0.9544529,-2.98262E-001,-3.15402E-003,+7.02986E-003,-00.000189,+00.002575,+00.003830,-00.0755,-00.2943,+10.1236,-0.065,+0.541,-0.631,+024.47,+100.47
10931076257000,+0.9544529,-2.98262E-001,-3.15402E-003,+7.02986E-003,+00.003886,-00.006586,-00.001000,-00.1028,-00.4560,+10.1551,-0.065,+0.541,-0.631,+024.47,+100.49
10931077507000,+0.9544545,-2.98257E-001,-3.15579E-003,+7.03695E-003,-00.002235,+00.001540,-00.003889,-00.2626,-00.4708,+10.1449,+0.105,+0.597,-0.704,+024.47,+100.49
10931078757000,+0.9544545,-2.98257E-001,-3.15579E-003,+7.03695E-003,-00.001783,+00.004885,-00.001554,+00.1084,-00.0713,+09.9982,+0.105,+0.597,-0.704,+024.47,+100.49
10931080007000,+0.9544502,-2.98271E-001,-3.15358E-003,+7.03024E-003,+00.000127,+00.000041,+00.003616,+00.4314,-00.1690,+10.0820,+0.105,+0.597,-0.704,+024.47,+100.47
10931081257000,+0.9544502,-2.98271E-001,-3.15358E-003,+7.03024E-003,-00.001987,+00.004290,+00.002453,+00.2920,+00.0203,+10.1636,+0.105,+0.597,-0.704,+024.47,+100.47
10931082506000,+0.9544556,-2.98253E-001,-3.14575E-003,+7.03875E-003,+00.000575,+00.004809,-00.001566,-00.0224,-00.1179,+10.1921,+0.296,+0.523,-0.800,+024.47,+100.47
10931083756000,+0.9544556,-2.98253E-001,-3.14575E-003,+7.03875E-003,+00.002357,-00.000214,-00.003478,+00.1653,-00.3373,+10.1938,+0.296,+0.523,-0.800,+024.47,+100.49
10931085007000,+0.9544499,-2.98272E-001,-3.14902E-003,+7.03461E-003,-00.001056,+00.003009,+00.000390,-00.1283,-00.0787,+09.9719,+0.296,+0.523,-0.800,+024.47,+100.49
10931086257000,+0.9544499,-2.98272E-001,-3.14902E-003,+7.03461E-003,+00.001114,+00.005530,+00.007213,-00.1023,-00.0928,+09.9838,+0.388,+0.303,-0.870,+024.47,+100.49
10931087507000,+0.9544508,-2.98269E-001,-3.14428E-003,+7.02684E-003,+00.004614,-00.001141,+00.006570,+00.1207,+00.0236,+10.1526,+0.388,+0.303,-0.870,+024.47,+100.49
10931088757000,+0.9544508,-2.98269E-001,-3.14428E-003,+7.02684E-003,+00.000105,-00.002503,-00.001505,-00.1263,-00.4077,+10.2018,+0.388,+0.303,-0.870,+024.47,+100.49
10931090007000,+0.9544538,-2.98260E-001,-3.14403E-003,+7.03258E-003,+00.001247,+00.001468,-00.005183,-00.2144,-00.2627,+10.2000,+0.388,+0.303,-0.870,+024.47,+100.49
10931091257000,+0.9544538,-2.98260E-001,-3.14403E-003,+7.03258E-003,+00.002611,-00.000477,-00.002183,+00.1092,-00.1726,+09.9721,+0.298,+0.042,-0.875,+024.47,+100.46
10931092506000,+0.9544481,-2.98278E-001,-3.14538E-003,+7.02700E-003,-00.000042,-00.000848,+00.003587,+00.1469,-00.2983,+09.9647,+0.298,+0.042,-0.875,+024.47,+100.46
10931093756000,+0.9544481,-2.98278E-001,-3.14538E-003,+7.02700E-003,+00.002399,+00.002071,+00.005766,-00.1811,-00.1136,+10.0383,+0.298,+0.042,-0.875,+024.47,+100.46
10931095006000,+0.9544542,-2.98258E-001,-3.14218E-003,+7.02375E-003,+00.003740,-00.000762,-00.000485,-00.1291,-00.0872,+10.2174,+0.064,-0.066,-0.782,+024.47,+100.46
10931096257000,+0.9544542,-2.98258E-001,-3.14218E-003,+7.02375E-003,+00.000601,-00.000475,-00.008416,-00.0288,-00.2387,+10.1846,+0.064,-0.066,-0.782,+024.47,+100.49
