TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
133521257000,+0.855597,+5.17609E-001,+2.07699E-003,+5.50499E-003,-00.000794,-00.001921,-00.001102,+00.0282,-00.0989,+10.0731,+0.343,+0.452,-0.878,+025.51,+101.11
133522506000,+0.8555967,+5.17610E-001,+2.06975E-003,+5.50521E-003,-00.000755,-00.001772,-00.001130,+00.0216,-00.0934,+10.0647,+0.375,+0.319,-0.919,+025.51,+101.11
133523756000,+0.8555967,+5.17610E-001,+2.06975E-003,+5.50521E-003,+00.000127,-00.001617,-00.000398,+00.0312,-00.0906,+10.0611,+0.375,+0.319,-0.919,+025.51,+101.12
133525006000,+0.8555974,+5.17609E-001,+2.06871E-003,+5.50408E-003,+00.000718,-00.000931,+00.000317,-00.0050,-00.0969,+10.0439,+0.375,+0.319,-0.919,+025.51,+101.12
133526257000,+0.8555974,+5.17609E-001,+2.06871E-003,+5.50408E-003,+00.000845,-00.000015,+00.000172,-00.0049,-00.0993,+10.0455,+0.363,+0.164,-0.929,+025.51,+101.12
133527506000,+0.8555968,+5.17610E-001,+2.07160E-003,+5.49696E-003,+00.000910,+00.000215,+00.000009,-00.0144,-00.1017,+10.0629,+0.363,+0.164,-0.929,+025.51,+101.12
133528757000,+0.8555968,+5.17610E-001,+2.07160E-003,+5.49696E-003,+00.000809,+00.000480,-00.000458,-00.0245,-00.1164,+10.0775,+0.363,+0.164,-0.929,+025.51,+101.12
133530006000,+0.8555965,+5.17610E-001,+2.07106E-003,+5.49646E-003,+00.000587,+00.000265,-00.000740,-00.0050,-00.1124,+10.0786,+0.296,+0.051,-0.917,+025.51,+101.12
133531257000,+0.8555965,+5.17610E-001,+2.07106E-003,+5.49646E-003,+00.000642,-00.000083,-00.000974,+00.0005,-00.1217,+10.0739,+0.296,+0.051,-0.917,+025.51,+101.12
133532506000,+0.8555955,+5.17612E-001,+2.07581E-003,+5.49175E-003,+00.000561,+00.000225,-00.001018,+00.0052,-00.1330,+10.0810,+0.296,+0.051,-0.917,+025.51,+101.12
133533756000,+0.8555955,+5.17612E-001,+2.07581E-003,+5.49175E-003,+00.000162,+00.000218,-00.000558,+00.0181,-00.1267,+10.0790,+0.296,+0.051,-0.917,+025.51,+101.12
133535006000,+0.8555956,+5.17612E-001,+2.07561E-003,+5.49215E-003,+00.000183,+00.000154,-00.000628,+00.0211,-00.1306,+10.0796,+0.192,-0.036,-0.875,+025.51,+101.12
133536257000,+0.8555956,+5.17612E-001,+2.07561E-003,+5.49215E-003,+00.000858,+00.000105,-00.000543,+00.0219,-00.1214,+10.0748,+0.192,-0.036,-0.875,+025.51,+101.11
133537507000,+0.8555951,+5.17613E-001,+2.07578E-003,+5.49251E-003,+00.000966,-00.000204,-00.000313,+00.0212,-00.1040,+10.0497,+0.192,-0.036,-0.875,+025.51,+101.11
133538757000,+0.8555951,+5.17613E-001,+2.07578E-003,+5.49251E-003,+00.000876,-00.000363,-00.000601,+00.0223,-00.0971,+10.0412,+0.072,-0.060,-0.831,+025.51,+101.11
133540007000,+0.8555951,+5.17613E-001,+2.07591E-003,+5.49412E-003,+00.000485,-00.000343,-00.000438,+00.0260,-00.1067,+10.0576,+0.072,-0.060,-0.831,+025.51,+101.12
133541257000,+0.8555951,+5.17613E-001,+2.07591E-003,+5.49412E-003,-00.000284,-00.000098,+00.000139,+00.0314,-00.1107,+10.0552,+0.072,-0.060,-0.831,+025.51,+101.12
133542507000,+0.8555951,+5.17613E-001,+2.07396E-003,+5.49283E-003,-00.000442,-00.000355,+00.000168,+00.0408,-00.1097,+10.0625,+0.072,-0.060,-0.831,+025.51,+101.12
133543756000,+0.8555951,+5.17613E-001,+2.07396E-003,+5.49283E-003,-00.000068,-00.000653,-00.000431,+00.0408,-00.1084,+10.0570,-0.038,-0.048,-0.769,+025.51,+101.11
133545007000,+0.8555942,+5.17614E-001,+2.07169E-003,+5.49322E-003,+00.000337,-00.000856,-00.000673,+00.0449,-00.0906,+10.0583,-0.038,-0.048,-0.769,+025.51,+101.11
133546257000,+0.8555942,+5.17614E-001,+2.07169E-003,+5.49322E-003,+00.000242,-00.000518,-00.001049,+00.0388,-00.0890,+10.0583,-0.038,-0.048,-0.769,+025.51,+101.11
133547507000,+0.8555942,+5.17614E-001,+2.06663E-003,+5.49038E-003,+00.000283,-00.000167,-00.000825,+00.0395,-00.0999,+10.0659,-0.133,+0.011,-0.713,+025.51,+101.12
133548756000,+0.8555942,+5.17614E-001,+2.06663E-003,+5.49038E-003,+00.000335,-00.000313,-00.000199,+00.0420,-00.1034,+10.0715,-0.133,+0.011,-0.713,+025.51,+101.12
133550006000,+0.8555934,+5.17615E-001,+2.06382E-003,+5.49047E-003,+00.000633,-00.000355,-00.000561,+00.0369,-00.1155,+10.0816,-0.133,+0.011,-0.713,+025.50,+101.12
133551257000,+0.8555934,+5.17615E-001,+2.06382E-003,+5.49047E-003,+00.001164,-00.000683,-00.001085,+00.0409,-00.1231,+10.0965,-0.203,+0.107,-0.671,+025.50,+101.12
133552506000,+0.8555927,+5.17617E-001,+2.06007E-003,+5.48958E-003,+00.001558,-00.000682,-00.001191,+00.0422,-00.1283,+10.1080,-0.203,+0.107,-0.671,+025.50,+101.12
133553756000,+0.8555927,+5.17617E-001,+2.06007E-003,+5.48958E-003,+00.001648,-00.000287,-00.000928,+00.0354,-00.1330,+10.1069,-0.203,+0.107,-0.671,+025.51,+101.12
133555007000,+0.8555934,+5.17615E-001,+2.05883E-003,+5.49003E-003,+00.001111,-00.000228,-00.000067,+00.0255,-00.1280,+10.0948,-0.203,+0.107,-0.671,+025.51,+101.12
133556256000,+0.8555934,+5.17615E-001,+2.05883E-003,+5.49003E-003,+00.000107,-00.000552,+00.000954,+00.0156,-00.1336,+10.0697,-0.233,+0.213,-0.639,+025.52,+101.12
133557506000,+0.8555941,+5.17614E-001,+2.05938E-003,+5.49409E-003,-00.000341,-00.000839,+00.001101,+00.0042,-00.1349,+10.0574,-0.233,+0.213,-0.639,+025.52,+101.12
133558757000,+0.8555941,+5.17614E-001,+2.05938E-003,+5.49409E-003,-00.000194,-00.000650,+00.000627,+00.0039,-00.1304,+10.0587,-0.233,+0.213,-0.639,+025.53,+101.12
133560006000,+0.855594,+5.17614E-001,+2.05965E-003,+5.49318E-003,-00.000190,-00.000034,+00.000484,+00.0108,-00.1247,+10.0652,-0.228,+0.331,-0.622,+025.53,+101.12
133561257000,+0.855594,+5.17614E-001,+2.05965E-003,+5.49318E-003,-00.000247,+00.000759,+00.000432,+00.0165,-00.1168,+10.0869,-0.228,+0.331,-0.622,+025.52,+101.12
133562506000,+0.8555949,+5.17613E-001,+2.06585E-003,+5.49335E-003,-00.000277,+00.001334,+00.000676,+00.0288,-00.1137,+10.0713,-0.228,+0.331,-0.622,+025.52,+101.12
133563756000,+0.8555949,+5.17613E-001,+2.06585E-003,+5.49335E-003,-00.000702,+00.001224,+00.001330,+00.0247,-00.1023,+10.0601,-0.228,+0.331,-0.622,+025.51,+101.12
133565007000,+0.8555954,+5.17612E-001,+2.06654E-003,+5.49384E-003,-00.000843,+00.001186,+00.001022,+00.0246,-00.1132,+10.0493,-0.192,+0.434,-0.619,+025.51,+101.12
133566257000,+0.8555954,+5.17612E-001,+2.06654E-003,+5.49384E-003,-00.000588,+00.000467,+00.000395,+00.0274,-00.1092,+10.0391,-0.192,+0.434,-0.619,+025.51,+101.12
133567507000,+0.8555951,+5.17613E-001,+2.06503E-003,+5.49486E-003,-00.000611,-00.000309,+00.000127,+00.0168,-00.1043,+10.0495,-0.192,+0.434,-0.619,+025.51,+101.12
133568757000,+0.8555951,+5.17613E-001,+2.06503E-003,+5.49486E-003,-00.000702,-00.000920,-00.000243,+00.0258,-00.1189,+10.0554,-0.131,+0.519,-0.636,+025.51,+101.12
133570007000,+0.8555949,+5.17613E-001,+2.06315E-003,+5.49702E-003,-00.000649,-00.001537,-00.000244,+00.0275,-00.1060,+10.0718,-0.131,+0.519,-0.636,+025.51,+101.12
133571257000,+0.8555949,+5.17613E-001,+2.06315E-003,+5.49702E-003,-00.000332,-00.001651,-00.000718,+00.0200,-00.0982,+10.0691,-0.131,+0.519,-0.636,+025.51,+101.12
133572507000,+0.8555933,+5.17615E-001,+2.05966E-003,+5.49550E-003,-00.000095,-00.001403,-00.001384,+00.0133,-00.1063,+10.0666,-0.049,+0.572,-0.677,+025.51,+101.12
133573756000,+0.8555933,+5.17615E-001,+2.05966E-003,+5.49550E-003,+00.000227,-00.000365,-00.001245,+00.0060,-00.1094,+10.0705,-0.049,+0.572,-0.677,+025.51,+101.12
133575007000,+0.8555939,+5.17615E-001,+2.06174E-003,+5.49406E-003,+00.000318,+00.000695,-00.000902,+00.0032,-00.1278,+10.0694,-0.049,+0.572,-0.677,+025.51,+101.12
133576257000,+0.8555939,+5.17615E-001,+2.06174E-003,+5.49406E-003,+00.000052,+00.001250,-00.000009,+00.0109,-00.1311,+10.0840,-0.049,+0.572,-0.677,+025.51,+101.12
133577506000,+0.8555936,+5.17615E-001,+2.06862E-003,+5.49364E-003,-00.000095,+00.001664,+00.000224,+00.0190,-00.1182,+10.0747,+0.030,+0.619,-0.708,+025.51,+101.12
133578756000,+0.8555936,+5.17615E-001,+2.06862E-003,+5.49364E-003,+00.000031,+00.001388,-00.000425,+00.0248,-00.1041,+10.0758,+0.030,+0.619,-0.708,+025.51,+101.12
133580006000,+0.8555931,+5.17616E-001,+2.06834E-003,+5.49264E-003,+00.000241,+00.000770,-00.000548,+00.0257,-00.0966,+10.0621,+0.030,+0.619,-0.708,+025.51,+101.11
133581257000,+0.8555931,+5.17616E-001,+2.06834E-003,+5.49264E-003,+00.000498,+00.000491,-00.000921,+00.0300,-00.1068,+10.0321,+0.117,+0.613,-0.752,+025.51,+101.11
133582506000,+0.8555922,+5.17617E-001,+2.06516E-003,+5.48892E-003,+00.000383,+00.000201,-00.001101,+00.0316,-00.1187,+10.0289,+0.117,+0.613,-0.752,+025.51,+101.11
133583756000,+0.8555922,+5.17617E-001,+2.06516E-003,+5.48892E-003,+00.000304,+00.000369,-00.000935,+00.0420,-00.1317,+10.0214,+0.117,+0.613,-0.752,+025.51,+101.12
133585007000,+0.8555917,+5.17618E-001,+2.06524E-003,+5.48724E-003,+00.000544,+00.000465,-00.001137,+00.0329,-00.1166,+10.0231,+0.117,+0.613,-0.752,+025.51,+101.12
133586257000,+0.8555917,+5.17618E-001,+2.06524E-003,+5.48724E-003,+00.000605,+00.000454,-00.001037,+00.0191,-00.1172,+10.0468,+0.203,+0.593,-0.781,+025.51,+101.12
133587506000,+0.8555907,+5.17620E-001,+2.06316E-003,+5.48927E-003,+00.000391,+00.000379,-00.001134,+00.0087,-00.1242,+10.0723,+0.203,+0.593,-0.781,+025.52,+101.12
133588757000,+0.8555907,+5.17620E-001,+2.06316E-003,+5.48927E-003,-00.000246,+00.000350,-00.000787,-00.0023,-00.1176,+10.1115,+0.203,+0.593,-0.781,+025.52,+101.12
133590006000,+0.8555907,+5.17620E-001,+2.06408E-003,+5.48976E-003,-00.000525,+00.000215,-00.000731,-00.0060,-00.1260,+10.1279,+0.266,+0.548,-0.823,+025.53,+101.12
133591257000,+0.8555907,+5.17620E-001,+2.06408E-003,+5.48976E-003,+00.000031,+00.000234,-00.000981,+00.0062,-00.1168,+10.1234,+0.266,+0.548,-0.823,+025.53,+101.12
133592506000,+0.8555907,+5.17620E-001,+2.07028E-003,+5.48669E-003,+00.000230,+00.000484,-00.000039,+00.0150,-00.1014,+10.1107,+0.266,+0.548,-0.823,+025.52,+101.12
133593756000,+0.8555907,+5.17620E-001,+2.07028E-003,+5.48669E-003,+00.000208,+00.000043,+00.000497,+00.0133,-00.1095,+10.0799,+0.327,+0.503,-0.867,+025.52,+101.12
133595007000,+0.8555912,+5.17619E-001,+2.07053E-003,+5.48902E-003,-00.000263,-00.000126,+00.000381,+00.0125,-00.1122,+10.0765,+0.327,+0.503,-0.867,+025.51,+101.12
