TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
16179461257000,+0.7809976,+6.24504E-001,+3.13187E-003,+5.22608E-003,+00.001246,+00.000326,-00.000289,+00.0125,-00.1287,+10.0601,-0.056,-0.034,-0.769,+025.18,+101.15
16179462507000,+0.7809975,+6.24505E-001,+3.13179E-003,+5.22547E-003,+00.001341,+00.000144,-00.000204,+00.0071,-00.1203,+10.0755,-0.056,-0.034,-0.769,+025.18,+101.15
16179463757000,+0.7809975,+6.24505E-001,+3.13179E-003,+5.22547E-003,+00.001008,-00.000113,-00.000328,+00.0065,-00.1121,+10.0940,-0.056,-0.034,-0.769,+025.18,+101.14
16179465007000,+0.7809975,+6.24505E-001,+3.13135E-003,+5.22535E-003,+00.000650,+00.000272,-00.000124,+00.0074,-00.1088,+10.0925,-0.055,-0.034,-0.756,+025.18,+101.14
16179466257000,+0.7809975,+6.24505E-001,+3.13135E-003,+5.22535E-003,+00.000450,+00.000444,+00.000032,+00.0078,-00.1100,+10.0930,-0.055,-0.034,-0.756,+025.18,+101.14
16179467507000,+0.7809972,+6.24505E-001,+3.13225E-003,+5.22296E-003,-00.000196,+00.000168,-00.000210,+00.0044,-00.1099,+10.0821,-0.055,-0.034,-0.756,+025.18,+101.14
16179468757000,+0.7809972,+6.24505E-001,+3.13225E-003,+5.22296E-003,-00.000457,+00.000201,-00.000503,+00.0027,-00.1100,+10.0662,-0.056,-0.040,-0.765,+025.18,+101.14
16179470007000,+0.7809962,+6.24506E-001,+3.13169E-003,+5.22385E-003,-00.000482,-00.000119,-00.000817,+00.0012,-00.1148,+10.0569,-0.056,-0.040,-0.765,+025.18,+101.14
16179471257000,+0.7809962,+6.24506E-001,+3.13169E-003,+5.22385E-003,-00.000202,-00.000777,-00.000633,+00.0008,-00.1203,+10.0543,-0.056,-0.040,-0.765,+025.18,+101.13
16179472507000,+0.7809971,+6.24505E-001,+3.13216E-003,+5.22061E-003,+00.000303,-00.000477,-00.000047,+00.0030,-00.1134,+10.0503,-0.056,-0.040,-0.765,+025.19,+101.13
16179473757000,+0.7809971,+6.24505E-001,+3.13216E-003,+5.22061E-003,+00.000592,-00.000197,+00.000706,+00.0009,-00.1143,+10.0487,-0.053,-0.042,-0.767,+025.19,+101.13
16179475007000,+0.7809978,+6.24504E-001,+3.13274E-003,+5.22154E-003,+00.000008,-00.000136,+00.001034,-00.0044,-00.1096,+10.0529,-0.053,-0.042,-0.767,+025.19,+101.13
16179476257000,+0.7809978,+6.24504E-001,+3.13274E-003,+5.22154E-003,-00.000945,-00.000063,+00.001027,-00.0018,-00.1101,+10.0477,-0.053,-0.042,-0.767,+025.19,+101.12
16179477507000,+0.7809989,+6.24503E-001,+3.13575E-003,+5.21966E-003,-00.001393,-00.000063,+00.001190,-00.0058,-00.1165,+10.0553,-0.056,-0.042,-0.762,+025.19,+101.12
16179478757000,+0.7809989,+6.24503E-001,+3.13575E-003,+5.21966E-003,-00.001847,-00.000482,+00.001361,-00.0045,-00.1256,+10.0582,-0.056,-0.042,-0.762,+025.18,+101.12
16179480007000,+0.7810004,+6.24501E-001,+3.13564E-003,+5.22102E-003,-00.001358,-00.000386,+00.001655,-00.0032,-00.1359,+10.0730,-0.056,-0.042,-0.762,+025.18,+101.15
