Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+170.437,+000.127,+179.336,+0.088,+0.612,-0.742,+00.0070,-00.1180,+10.0460,+00.001200,+00.000490,-00.000511
+170.438,+000.127,+179.336,+0.091,+0.606,-0.746,+00.0270,-00.1030,+10.0760,-00.000528,+00.000668,+00.000215
+170.438,+000.127,+179.335,+0.089,+0.607,-0.744,+00.0470,-00.1070,+10.0500,-00.001196,-00.000069,-00.001080
+170.439,+000.129,+179.336,+0.095,+0.607,-0.744,+00.0260,-00.1220,+10.1210,-00.000997,-00.000275,-00.000966
+170.439,+000.128,+179.335,+0.090,+0.608,-0.743,+00.0430,-00.1280,+10.1220,+00.000779,+00.000663,-00.000231
+170.439,+000.127,+179.334,+0.089,+0.605,-0.747,+00.0180,-00.1220,+10.0450,-00.000601,+00.000494,+00.000674
+170.440,+000.127,+179.334,+0.090,+0.610,-0.743,+00.0200,-00.1090,+10.1000,+00.000899,-00.000001,-00.000783
+170.439,+000.128,+179.335,+0.092,+0.605,-0.741,+00.0150,-00.1010,+10.0650,-00.000375,-00.001104,-00.000770
+170.440,+000.128,+179.334,+0.089,+0.609,-0.743,+00.0240,-00.1290,+10.0760,-00.000368,-00.000344,-00.000337
+170.439,+000.128,+179.334,+0.090,+0.608,-0.741,+00.0290,-00.1110,+10.0830,-00.000665,+00.000353,+00.001219
+170.438,+000.128,+179.333,+0.089,+0.605,-0.740,+00.0170,-00.0980,+10.0660,+00.000640,-00.000578,-00.000366
+170.438,+000.127,+179.334,+0.091,+0.613,-0.740,+00.0280,-00.1070,+10.0720,-00.000551,-00.000248,-00.000090
+170.438,+000.128,+179.334,+0.091,+0.603,-0.740,+00.0410,-00.1110,+10.1160,+00.000081,-00.000888,+00.000530
+170.437,+000.127,+179.333,+0.093,+0.607,-0.741,+00.0060,-00.0990,+10.0790,+00.000834,+00.001624,+00.000597
+170.437,+000.126,+179.334,+0.090,+0.607,-0.746,+00.0210,-00.1300,+10.1020,+00.000132,+00.000561,-00.001014
+170.437,+000.125,+179.334,+0.091,+0.607,-0.740,+00.0170,-00.1160,+10.0440,-00.000197,-00.000503,-00.000321
+170.436,+000.126,+179.333,+0.090,+0.610,-0.740,+00.0030,-00.1180,+10.0480,-00.000391,-00.001372,+00.000741
+170.435,+000.126,+179.332,+0.091,+0.609,-0.743,+00.0350,-00.1230,+10.0690,+00.000285,-00.000202,+00.001942
+170.435,+000.125,+179.333,+0.089,+0.612,-0.739,+00.0180,-00.0980,+10.1030,+00.000179,-00.000586,-00.000004
+170.435,+000.124,+179.333,+0.093,+0.609,-0.741,+00.0030,-00.1120,+10.0740,+00.000140,+00.000218,+00.001189
+170.436,+000.125,+179.333,+0.093,+0.604,-0.750,+00.0050,-00.1250,+10.0730,+00.000211,-00.000674,-00.000091
+170.435,+000.126,+179.333,+0.091,+0.607,-0.743,+00.0280,-00.1190,+10.0610,-00.001476,+00.000788,+00.000211
+170.435,+000.126,+179.333,+0.092,+0.608,-0.743,+00.0290,-00.1330,+10.1050,+00.000618,+00.000123,-00.000130
+170.436,+000.127,+179.332,+0.090,+0.610,-0.746,+00.0150,-00.1400,+10.0690,+00.000526,-00.000131,-00.000547
+170.436,+000.127,+179.331,+0.091,+0.607,-0.746,+00.0190,-00.1300,+10.0670,-00.000407,+00.000228,+00.000055
+170.435,+000.126,+179.332,+0.090,+0.608,-0.743,+00.0310,-00.1150,+10.0660,-00.000023,-00.000512,+00.000106
+170.435,+000.126,+179.332,+0.088,+0.605,-0.739,+00.0100,-00.1210,+10.0850,+00.001558,-00.000893,+00.000018
+170.434,+000.125,+179.332,+0.093,+0.607,-0.741,+00.0300,-00.1130,+10.0670,+00.000585,-00.000401,-00.000007
+170.435,+000.125,+179.332,+0.091,+0.613,-0.743,+00.0190,-00.1320,+10.0770,-00.000109,+00.000791,-00.001282
+170.436,+000.124,+179.331,+0.088,+0.607,-0.742,+00.0300,-00.1130,+10.0460,-00.000295,+00.000405,+00.000663
+170.436,+000.124,+179.331,+0.091,+0.607,-0.744,+00.0120,-00.1260,+10.0710,-00.000893,+00.000565,+00.000138
+170.435,+000.123,+179.332,+0.092,+0.614,-0.746,+00.0210,-00.0900,+10.0540,-00.000564,+00.001183,+00.000278
+170.435,+000.123,+179.332,+0.091,+0.607,-0.746,+00.0240,-00.1060,+10.0940,+00.000874,-00.000670,+00.000206
+170.434,+000.123,+179.332,+0.088,+0.608,-0.743,+00.0480,-00.1080,+10.0540,-00.000493,+00.000006,-00.000169
+170.434,+000.124,+179.333,+0.091,+0.609,-0.748,+00.0260,-00.1020,+10.0910,+00.000113,+00.000700,-00.000681
+170.435,+000.124,+179.333,+0.090,+0.605,-0.740,+00.0240,-00.1200,+10.0510,-00.001343,+00.000270,-00.000471
+170.434,+000.124,+179.333,+0.090,+0.609,-0.746,+00.0390,-00.1090,+10.1040,-00.000798,+00.000313,-00.000071
+170.433,+000.125,+179.333,+0.090,+0.607,-0.741,+00.0290,-00.1120,+10.0610,+00.000506,-00.000835,-00.000032
+170.433,+000.125,+179.333,+0.091,+0.616,-0.746,+00.0230,-00.1140,+10.0740,-00.001024,-00.000444,-00.001918
+170.435,+000.125,+179.334,+0.089,+0.607,-0.744,+00.0280,-00.1230,+10.0980,+00.000114,+00.000718,+00.000235
+170.434,+000.126,+179.335,+0.089,+0.609,-0.744,+00.0250,-00.1070,+10.0660,+00.000957,-00.000766,+00.000709
+170.434,+000.126,+179.335,+0.088,+0.616,-0.743,+00.0270,-00.1230,+10.0630,+00.000407,+00.000238,+00.000166
+170.434,+000.126,+179.336,+0.091,+0.609,-0.744,+00.0320,-00.1030,+10.0510,-00.000325,+00.000140,+00.000194
+170.435,+000.126,+179.336,+0.091,+0.608,-0.739,+00.0180,-00.1110,+10.0830,-00.000058,+00.000467,-00.000281
+170.435,+000.124,+179.336,+0.090,+0.605,-0.741,+00.0100,-00.1290,+10.0780,-00.000511,-00.000389,-00.000700
+170.435,+000.124,+179.336,+0.088,+0.610,-0.740,+00.0000,-00.1150,+10.0880,-00.000613,+00.000552,-00.000976
+170.436,+000.125,+179.336,+0.089,+0.607,-0.742,+00.0130,-00.1200,+10.0620,+00.000483,-00.001429,+00.000189
+170.435,+000.125,+179.336,+0.089,+0.608,-0.742,+00.0080,-00.0980,+10.0700,+00.000102,-00.000313,-00.000175
+170.436,+000.124,+179.339,+0.091,+0.610,-0.744,-00.0040,-00.1040,+10.0490,+00.000103,+00.000555,-00.000139
+170.435,+000.124,+179.339,+0.090,+0.608,-0.743,+00.0060,-00.1080,+10.0570,-00.000220,-00.000652,-00.000337
+170.435,+000.124,+179.339,+0.090,+0.608,-0.743,+00.0340,-00.1010,+10.0570,+00.000014,+00.001238,-00.000601
+170.434,+000.124,+179.340,+0.091,+0.609,-0.748,+00.0060,-00.1120,+10.0540,+00.000004,-00.000909,-00.000205
+170.434,+000.123,+179.337,+0.090,+0.609,-0.741,+00.0040,-00.1120,+10.0470,+00.000014,-00.000433,+00.000064
+170.435,+000.124,+179.338,+0.090,+0.606,-0.748,+00.0190,-00.1250,+10.1030,+00.000832,-00.000272,-00.001022
+170.435,+000.125,+179.338,+0.090,+0.605,-0.739,+00.0220,-00.1110,+10.0600,+00.000343,-00.000114,+00.000607
+170.436,+000.124,+179.337,+0.091,+0.606,-0.739,+00.0250,-00.1190,+10.0240,+00.000338,+00.000821,-00.000456
+170.436,+000.123,+179.337,+0.091,+0.606,-0.750,+00.0040,-00.1200,+10.0640,-00.000038,-00.001104,-00.000378
+170.435,+000.122,+179.337,+0.093,+0.617,-0.744,+00.0400,-00.1210,+10.0750,-00.000317,-00.000320,+00.000619
+170.435,+000.123,+179.336,+0.092,+0.614,-0.744,+00.0110,-00.1050,+10.0790,-00.000091,+00.000646,+00.000029
+170.435,+000.123,+179.337,+0.089,+0.603,-0.741,+00.0220,-00.1200,+10.0980,+00.001565,-00.000989,+00.000322
+170.435,+000.124,+179.337,+0.090,+0.606,-0.739,+00.0180,-00.1160,+10.0840,-00.000612,+00.000889,-00.000192
+170.435,+000.124,+179.337,+0.090,+0.607,-0.741,+00.0150,-00.1140,+10.0460,-00.000175,-00.000375,-00.000947
+170.436,+000.124,+179.337,+0.088,+0.612,-0.737,+00.0340,-00.1080,+10.0720,-00.000124,+00.000610,+00.000183
+170.435,+000.123,+179.337,+0.090,+0.608,-0.747,+00.0260,-00.1350,+10.0830,+00.000763,+00.000714,+00.000134
+170.435,+000.123,+179.337,+0.090,+0.609,-0.741,+00.0330,-00.1250,+10.0620,+00.000527,+00.000328,+00.001001
+170.435,+000.124,+179.336,+0.089,+0.612,-0.743,+00.0180,-00.1090,+10.0690,-00.000044,-00.000036,+00.000410
+170.435,+000.124,+179.338,+0.091,+0.608,-0.743,+00.0400,-00.1330,+10.0810,-00.000487,+00.000027,-00.000243
+170.435,+000.125,+179.337,+0.090,+0.608,-0.741,+00.0190,-00.1110,+10.0560,-00.000853,+00.000040,-00.001266
+170.435,+000.125,+179.338,+0.091,+0.608,-0.743,+00.0260,-00.1220,+10.0300,-00.001045,-00.000964,-00.000359
+170.436,+000.125,+179.338,+0.089,+0.610,-0.742,+00.0250,-00.1030,+10.0700,-00.000502,-00.000549,+00.000570
+170.435,+000.125,+179.341,+0.089,+0.605,-0.744,+00.0080,-00.1370,+10.0870,+00.001298,+00.000169,+00.001780
+170.436,+000.124,+179.341,+0.092,+0.608,-0.741,+00.0180,-00.1100,+10.0830,+00.000378,+00.000598,-00.001063
+170.436,+000.125,+179.340,+0.087,+0.609,-0.743,+00.0360,-00.1010,+10.0630,-00.000336,+00.000852,-00.000101
+170.437,+000.127,+179.342,+0.090,+0.602,-0.750,+00.0070,-00.1540,+10.0700,+00.001630,-00.000510,-00.000682
+170.436,+000.126,+179.341,+0.092,+0.608,-0.743,+00.0180,-00.1050,+10.0850,-00.000313,-00.001603,-00.000266
+170.436,+000.127,+179.341,+0.090,+0.607,-0.744,-00.0010,-00.1300,+10.0810,+00.000691,-00.000624,+00.001002
+170.436,+000.127,+179.341,+0.092,+0.606,-0.750,+00.0060,-00.1260,+10.0900,-00.000323,+00.001028,-00.000303
+170.435,+000.126,+179.341,+0.091,+0.608,-0.741,+00.0070,-00.1150,+10.0920,-00.000513,+00.001508,+00.000048
+170.436,+000.126,+179.342,+0.091,+0.605,-0.744,+00.0320,-00.1340,+10.0880,+00.000589,-00.000549,+00.000631
+170.436,+000.125,+179.342,+0.090,+0.617,-0.743,+00.0230,-00.1260,+10.0700,+00.000579,+00.000206,-00.000685
+170.436,+000.125,+179.341,+0.092,+0.610,-0.740,+00.0350,-00.1220,+10.0820,-00.000207,+00.000422,-00.000663
+170.436,+000.125,+179.342,+0.090,+0.614,-0.746,+00.0170,-00.1020,+10.0510,+00.000397,-00.000445,-00.000052
+170.436,+000.126,+179.342,+0.090,+0.608,-0.747,+00.0120,-00.1170,+10.0620,-00.000999,-00.001235,-00.000562
+170.436,+000.125,+179.341,+0.089,+0.607,-0.743,+00.0420,-00.1170,+10.0890,-00.000454,+00.000166,-00.000051
+170.436,+000.127,+179.341,+0.090,+0.613,-0.746,+00.0330,-00.1190,+10.0900,+00.000539,-00.000739,-00.000801
+170.436,+000.126,+179.341,+0.090,+0.618,-0.742,+00.0320,-00.1130,+10.0950,-00.000979,+00.000315,-00.000341
+170.437,+000.126,+179.341,+0.091,+0.610,-0.740,+00.0290,-00.1200,+10.0640,+00.000663,+00.000265,-00.000750
+170.437,+000.126,+179.341,+0.090,+0.611,-0.746,+00.0280,-00.1280,+10.0640,+00.000581,+00.000367,-00.000668
+170.436,+000.126,+179.341,+0.089,+0.607,-0.746,+00.0300,-00.1260,+10.0740,-00.000185,-00.001573,+00.000409
+170.437,+000.125,+179.340,+0.092,+0.607,-0.744,+00.0220,-00.1110,+10.0770,+00.000219,+00.000973,+00.000379
+170.437,+000.125,+179.341,+0.092,+0.607,-0.741,+00.0200,-00.1290,+10.0520,-00.000165,+00.001188,-00.000536
+170.437,+000.126,+179.341,+0.089,+0.612,-0.744,+00.0140,-00.1040,+10.0740,-00.000445,+00.000435,+00.000132
+170.436,+000.125,+179.342,+0.090,+0.610,-0.741,+00.0140,-00.1060,+10.0970,-00.000828,-00.000649,+00.000224
+170.437,+000.124,+179.342,+0.090,+0.607,-0.747,+00.0240,-00.1200,+10.0820,-00.000110,-00.000525,-00.000940
+170.436,+000.125,+179.342,+0.087,+0.609,-0.746,+00.0060,-00.1140,+10.0600,-00.000192,-00.001368,-00.000973
+170.436,+000.125,+179.342,+0.092,+0.605,-0.744,+00.0360,-00.1360,+10.0970,+00.000629,+00.001159,-00.000189
+170.436,+000.125,+179.341,+0.090,+0.610,-0.740,+00.0270,-00.1020,+10.0780,+00.000185,+00.000348,-00.000129
+170.436,+000.126,+179.340,+0.091,+0.605,-0.739,+00.0000,-00.1230,+10.0870,-00.001318,-00.000614,-00.000384
+170.436,+000.125,+179.339,+0.091,+0.606,-0.743,+00.0470,-00.1080,+10.0850,+00.001294,-00.000142,+00.000224
+170.436,+000.127,+179.340,+0.091,+0.608,-0.747,+00.0230,-00.1060,+10.0720,+00.000492,+00.000689,+00.000434
+170.436,+000.126,+179.340,+0.091,+0.613,-0.744,+00.0250,-00.1340,+10.0630,-00.000258,+00.000559,+00.001602
+170.436,+000.126,+179.340,+0.087,+0.606,-0.740,+00.0400,-00.1100,+10.0690,-00.001037,+00.000073,-00.000643
+170.436,+000.127,+179.341,+0.089,+0.609,-0.743,+00.0000,-00.1270,+10.0520,+00.000751,-00.000332,-00.001371
+170.436,+000.126,+179.341,+0.089,+0.605,-0.740,+00.0320,-00.1250,+10.0730,+00.000269,+00.000528,-00.000114
+170.436,+000.125,+179.341,+0.090,+0.608,-0.750,+00.0180,-00.0950,+10.0980,+00.000071,+00.001353,-00.001395
+170.437,+000.126,+179.340,+0.093,+0.607,-0.741,+00.0030,-00.1240,+10.0810,-00.001010,-00.000249,+00.000564
+170.437,+000.126,+179.340,+0.089,+0.605,-0.743,+00.0220,-00.1240,+10.0790,+00.000093,+00.000406,-00.001527
+170.437,+000.125,+179.340,+0.092,+0.605,-0.745,+00.0220,-00.1030,+10.0670,-00.000718,+00.000041,+00.000094
+170.437,+000.124,+179.341,+0.091,+0.610,-0.743,+00.0280,-00.1150,+10.0710,-00.000030,+00.000302,+00.000067
+170.436,+000.124,+179.340,+0.088,+0.614,-0.744,+00.0280,-00.1250,+10.0560,-00.000173,-00.000196,+00.000126
+170.437,+000.123,+179.339,+0.089,+0.609,-0.743,+00.0240,-00.1370,+10.0570,-00.000137,+00.000214,-00.000755
+170.437,+000.124,+179.338,+0.090,+0.605,-0.743,+00.0320,-00.1290,+10.0670,+00.000048,+00.000180,-00.001380
+170.437,+000.126,+179.337,+0.091,+0.605,-0.746,-00.0060,-00.0970,+10.0590,-00.000222,-00.000887,-00.000861
+170.437,+000.126,+179.338,+0.090,+0.610,-0.741,+00.0160,-00.1240,+10.0880,+00.001513,-00.000827,+00.000292
+170.436,+000.126,+179.338,+0.091,+0.610,-0.740,+00.0030,-00.1420,+10.0780,+00.000436,+00.000597,+00.000770
+170.437,+000.125,+179.337,+0.091,+0.607,-0.739,+00.0280,-00.1280,+10.0500,-00.001248,+00.000050,-00.001519
+170.437,+000.126,+179.337,+0.090,+0.608,-0.750,+00.0240,-00.1090,+10.1000,+00.000861,+00.000293,+00.000498
+170.437,+000.126,+179.339,+0.087,+0.615,-0.740,+00.0230,-00.0980,+10.0940,+00.000172,+00.000720,-00.000202
+170.438,+000.125,+179.339,+0.092,+0.607,-0.750,+00.0140,-00.1250,+10.0720,-00.000774,-00.000791,-00.000731
+170.439,+000.124,+179.338,+0.090,+0.615,-0.743,+00.0270,-00.1080,+10.0590,-00.000889,-00.000618,-00.001599
+170.440,+000.125,+179.339,+0.090,+0.608,-0.747,+00.0170,-00.1330,+10.0750,+00.001372,-00.000760,-00.000306
+170.440,+000.124,+179.339,+0.090,+0.617,-0.744,+00.0270,-00.1290,+10.0700,+00.000812,-00.000805,+00.000127
+170.439,+000.125,+179.338,+0.091,+0.609,-0.739,+00.0080,-00.1400,+10.0750,-00.001153,+00.000502,-00.000088
+170.439,+000.124,+179.337,+0.093,+0.606,-0.740,-00.0020,-00.1440,+10.0530,-00.001146,+00.000658,-00.001245
+170.439,+000.124,+179.335,+0.091,+0.607,-0.748,+00.0180,-00.0930,+10.0560,+00.000465,-00.000128,-00.000146
+170.440,+000.125,+179.336,+0.090,+0.613,-0.746,+00.0370,-00.1300,+10.0810,-00.000500,+00.000380,+00.000742
+170.440,+000.126,+179.334,+0.092,+0.608,-0.743,+00.0160,-00.1230,+10.1000,-00.000105,-00.001516,-00.000414
+170.441,+000.126,+179.333,+0.090,+0.609,-0.744,+00.0140,-00.1350,+10.0670,+00.000251,+00.000091,+00.000111
+170.441,+000.128,+179.335,+0.089,+0.606,-0.744,+00.0430,-00.1030,+10.0950,+00.000305,-00.000994,-00.000408
+170.441,+000.127,+179.336,+0.091,+0.607,-0.740,+00.0200,-00.0930,+10.0410,-00.000832,+00.001432,-00.000711
+170.441,+000.127,+179.336,+0.091,+0.608,-0.741,+00.0030,-00.1100,+10.0370,+00.000869,+00.000467,+00.000384
+170.442,+000.127,+179.335,+0.090,+0.605,-0.740,+00.0180,-00.1070,+10.1150,-00.000106,-00.000503,-00.000069
+170.441,+000.127,+179.336,+0.091,+0.606,-0.741,-00.0020,-00.0960,+10.0540,+00.000817,+00.000915,-00.000029
+170.442,+000.127,+179.336,+0.091,+0.614,-0.746,+00.0090,-00.1000,+10.0830,-00.000405,-00.001493,-00.000747
+170.441,+000.126,+179.336,+0.090,+0.607,-0.744,+00.0220,-00.1060,+10.0560,-00.000807,-00.000316,-00.000659
+170.441,+000.126,+179.336,+0.089,+0.607,-0.739,+00.0250,-00.1220,+10.0620,-00.001114,+00.000610,+00.000907
+170.441,+000.127,+179.336,+0.090,+0.607,-0.743,+00.0280,-00.1170,+10.1060,-00.001191,-00.000363,+00.000856
+170.441,+000.126,+179.336,+0.089,+0.610,-0.739,+00.0270,-00.1220,+10.0920,+00.000082,-00.000147,+00.001085
+170.440,+000.126,+179.336,+0.091,+0.603,-0.746,+00.0190,-00.1230,+10.0720,-00.000421,-00.000721,+00.000133
+170.440,+000.126,+179.336,+0.092,+0.609,-0.748,+00.0190,-00.1330,+10.0940,+00.000252,-00.000056,-00.000153
+170.439,+000.126,+179.336,+0.092,+0.607,-0.746,+00.0350,-00.1190,+10.0350,+00.000885,+00.000905,+00.001367
+170.439,+000.126,+179.336,+0.091,+0.606,-0.744,+00.0420,-00.1250,+10.0980,-00.000333,+00.000165,-00.001474
+170.439,+000.125,+179.335,+0.091,+0.610,-0.741,+00.0320,-00.0990,+10.0830,+00.000341,+00.000776,+00.000037
+170.439,+000.127,+179.335,+0.092,+0.618,-0.741,+00.0270,-00.1120,+10.0630,-00.000525,-00.000735,-00.000398
+170.439,+000.127,+179.335,+0.090,+0.613,-0.747,+00.0360,-00.1270,+10.0630,-00.001424,-00.000969,-00.000084
+170.439,+000.127,+179.334,+0.090,+0.610,-0.740,+00.0240,-00.0930,+10.0700,+00.000663,-00.000635,-00.000461
+170.440,+000.126,+179.334,+0.089,+0.612,-0.749,+00.0240,-00.1170,+10.0780,-00.000138,+00.000650,+00.000261
+170.439,+000.126,+179.334,+0.091,+0.606,-0.737,+00.0100,-00.1180,+10.0860,+00.001059,-00.000255,+00.000440
+170.439,+000.125,+179.334,+0.092,+0.607,-0.741,+00.0270,-00.1310,+10.0510,-00.000106,-00.000395,-00.000189
+170.439,+000.125,+179.334,+0.090,+0.607,-0.740,+00.0370,-00.1230,+10.1020,-00.000361,+00.000496,+00.000781
+170.439,+000.125,+179.335,+0.089,+0.609,-0.746,+00.0250,-00.1140,+10.0690,+00.000673,-00.000372,-00.000438
+170.440,+000.125,+179.334,+0.089,+0.610,-0.742,+00.0130,-00.1080,+10.0800,-00.000552,+00.001269,-00.000229
+170.440,+000.125,+179.334,+0.087,+0.612,-0.742,-00.0060,-00.1130,+10.0600,+00.000444,+00.000513,-00.000557
+170.440,+000.124,+179.334,+0.092,+0.605,-0.741,+00.0260,-00.1450,+10.0780,+00.000157,-00.000467,-00.000705
+170.440,+000.124,+179.334,+0.091,+0.618,-0.743,+00.0160,-00.1340,+10.0490,+00.000558,-00.000259,+00.000476
+170.440,+000.123,+179.334,+0.089,+0.603,-0.743,+00.0120,-00.0970,+10.0830,+00.000354,+00.000128,-00.001150
+170.441,+000.123,+179.334,+0.089,+0.605,-0.739,+00.0230,-00.1100,+10.0840,+00.001149,-00.000272,-00.000807
+170.441,+000.124,+179.334,+0.091,+0.614,-0.743,+00.0030,-00.1300,+10.0450,+00.000065,-00.000155,+00.000446
+170.440,+000.123,+179.335,+0.091,+0.607,-0.746,+00.0190,-00.1240,+10.0800,+00.000743,-00.000628,-00.000101
+170.440,+000.123,+179.335,+0.092,+0.611,-0.747,+00.0190,-00.1180,+10.0690,-00.000562,+00.000992,+00.001012
+170.440,+000.124,+179.335,+0.088,+0.608,-0.743,+00.0280,-00.0980,+10.0870,+00.000469,-00.001133,-00.000658
+170.441,+000.123,+179.335,+0.088,+0.603,-0.744,+00.0310,-00.1180,+10.0620,-00.000564,+00.001083,-00.000718
+170.441,+000.124,+179.335,+0.089,+0.606,-0.742,+00.0240,-00.1200,+10.0400,-00.000758,-00.000733,+00.000228
