Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+170.231,+000.119,+179.335,-0.147,+0.030,-0.712,+00.0150,-00.1330,+10.0550,+00.000449,+00.000033,-00.000167
+170.233,+000.118,+179.335,-0.153,+0.032,-0.718,+00.0370,-00.1360,+10.1090,-00.000212,-00.000984,-00.000595
+170.235,+000.119,+179.335,-0.149,+0.030,-0.720,+00.0160,-00.1050,+10.0680,+00.000557,-00.000323,-00.000828
+170.236,+000.118,+179.335,-0.151,+0.031,-0.713,-00.0140,-00.1370,+10.0790,-00.000132,-00.000217,-00.000580
+170.237,+000.118,+179.335,-0.149,+0.036,-0.716,+00.0290,-00.1090,+10.0890,+00.000476,-00.000262,-00.001311
+170.234,+000.119,+179.335,-0.151,+0.035,-0.712,+00.0300,-00.1490,+10.0890,+00.000515,-00.001171,-00.000081
+170.235,+000.118,+179.333,-0.153,+0.031,-0.719,+00.0300,-00.1060,+10.0620,+00.000165,+00.001224,-00.001927
+170.235,+000.118,+179.333,-0.147,+0.037,-0.719,+00.0150,-00.1130,+10.0590,-00.000139,+00.001757,+00.000440
+170.232,+000.118,+179.332,-0.149,+0.030,-0.717,-00.0060,-00.1240,+10.0580,-00.000025,+00.000997,+00.000475
+170.232,+000.118,+179.333,-0.151,+0.032,-0.712,+00.0150,-00.1030,+10.1010,-00.000313,+00.001020,+00.000400
+170.231,+000.118,+179.335,-0.151,+0.033,-0.718,+00.0480,-00.1240,+10.1150,+00.000224,-00.000644,-00.000787
+170.230,+000.118,+179.336,-0.152,+0.033,-0.722,+00.0110,-00.1240,+10.1200,+00.001278,+00.000050,-00.000026
+170.228,+000.119,+179.336,-0.153,+0.033,-0.715,+00.0210,-00.1160,+10.1040,+00.000788,-00.001646,+00.000366
+170.225,+000.119,+179.337,-0.153,+0.029,-0.716,+00.0130,-00.1180,+10.0850,-00.000326,-00.000799,+00.000759
+170.222,+000.118,+179.337,-0.152,+0.035,-0.713,+00.0270,-00.1140,+10.0730,-00.000258,+00.000997,-00.000672
+170.222,+000.118,+179.337,-0.151,+0.032,-0.713,-00.0050,-00.0750,+10.0710,-00.000212,+00.000106,+00.000245
+170.222,+000.118,+179.337,-0.147,+0.039,-0.716,+00.0020,-00.1110,+10.0690,-00.000787,-00.001180,+00.000949
+170.219,+000.118,+179.337,-0.151,+0.031,-0.713,+00.0280,-00.1270,+10.0790,-00.000344,+00.000053,+00.000072
+170.221,+000.118,+179.337,-0.151,+0.033,-0.713,+00.0230,-00.1190,+10.0760,-00.000294,+00.000393,-00.000559
+170.225,+000.119,+179.337,-0.151,+0.034,-0.718,+00.0140,-00.1000,+10.0900,+00.000575,-00.001373,-00.000595
+170.225,+000.118,+179.337,-0.153,+0.031,-0.716,+00.0180,-00.1130,+10.0610,-00.000689,+00.000234,+00.000424
+170.227,+000.119,+179.337,-0.151,+0.032,-0.718,+00.0360,-00.1200,+10.0580,+00.000170,-00.001268,+00.000595
+170.227,+000.120,+179.337,-0.152,+0.034,-0.712,+00.0030,-00.1190,+10.0740,-00.000239,+00.000606,+00.001605
+170.225,+000.120,+179.336,-0.152,+0.029,-0.715,+00.0200,-00.1210,+10.0810,+00.000207,-00.001082,-00.000132
+170.222,+000.120,+179.336,-0.151,+0.032,-0.712,+00.0300,-00.1100,+10.0890,+00.000517,+00.001407,-00.000199
+170.221,+000.120,+179.337,-0.148,+0.032,-0.720,+00.0210,-00.0980,+10.0920,+00.000148,-00.000075,-00.000415
+170.223,+000.120,+179.337,-0.152,+0.031,-0.712,+00.0040,-00.1200,+10.1230,+00.001005,+00.000099,-00.001419
+170.225,+000.122,+179.336,-0.152,+0.036,-0.716,+00.0240,-00.1170,+10.0780,-00.000226,+00.000485,-00.000281
+170.227,+000.122,+179.336,-0.152,+0.033,-0.715,+00.0180,-00.1220,+10.0870,+00.000337,-00.000534,+00.000116
+170.225,+000.122,+179.334,-0.152,+0.033,-0.718,+00.0300,-00.1420,+10.1130,-00.001061,-00.000115,+00.000469
+170.222,+000.122,+179.334,-0.151,+0.036,-0.716,+00.0250,-00.1010,+10.0750,-00.000010,-00.000274,+00.000120
+170.221,+000.122,+179.333,-0.153,+0.032,-0.715,-00.0070,-00.1330,+10.0860,+00.000847,-00.001470,-00.000329
+170.217,+000.123,+179.333,-0.152,+0.028,-0.712,+00.0120,-00.1230,+10.0680,-00.000409,-00.000722,+00.000729
+170.216,+000.123,+179.333,-0.149,+0.035,-0.712,+00.0250,-00.1200,+10.0670,-00.001515,-00.000346,+00.000848
+170.215,+000.124,+179.332,-0.151,+0.032,-0.712,+00.0350,-00.1040,+10.0820,+00.000632,+00.000290,-00.000002
+170.213,+000.125,+179.333,-0.152,+0.034,-0.716,+00.0010,-00.1010,+10.0990,+00.000665,-00.000637,-00.000201
+170.211,+000.125,+179.333,-0.151,+0.033,-0.718,+00.0090,-00.1230,+10.0870,+00.000291,-00.000173,+00.000337
+170.213,+000.124,+179.333,-0.148,+0.036,-0.716,+00.0130,-00.1320,+10.0720,-00.000847,-00.000153,+00.000022
+170.217,+000.124,+179.333,-0.151,+0.033,-0.715,+00.0290,-00.1040,+10.0490,-00.000688,-00.000379,-00.000188
+170.217,+000.124,+179.333,-0.152,+0.032,-0.716,+00.0380,-00.1200,+10.0880,+00.000305,-00.000196,-00.000264
+170.221,+000.123,+179.332,-0.151,+0.040,-0.715,+00.0110,-00.1140,+10.0620,+00.000390,+00.001482,-00.001856
+170.221,+000.124,+179.332,-0.149,+0.036,-0.715,+00.0180,-00.1230,+10.0600,+00.000307,-00.000469,+00.000363
+170.222,+000.124,+179.331,-0.153,+0.029,-0.715,+00.0160,-00.1130,+10.1070,-00.000622,-00.000284,-00.000137
+170.223,+000.125,+179.331,-0.151,+0.031,-0.715,+00.0370,-00.1020,+10.0920,+00.000715,-00.000409,-00.000169
+170.217,+000.125,+179.331,-0.152,+0.031,-0.715,+00.0410,-00.1150,+10.0610,-00.000128,+00.002037,+00.000686
+170.219,+000.125,+179.331,-0.151,+0.032,-0.719,+00.0210,-00.1140,+10.0970,+00.000314,+00.000384,-00.000685
+170.219,+000.124,+179.332,-0.151,+0.037,-0.715,+00.0490,-00.1170,+10.1010,-00.000730,+00.000460,+00.000637
+170.217,+000.125,+179.331,-0.153,+0.033,-0.716,+00.0080,-00.1200,+10.1210,-00.001418,-00.002152,+00.000790
+170.217,+000.125,+179.332,-0.151,+0.031,-0.709,+00.0270,-00.1090,+10.0720,+00.001135,-00.000662,-00.000041
+170.218,+000.126,+179.332,-0.153,+0.032,-0.715,+00.0220,-00.1270,+10.0810,+00.000663,-00.001507,-00.000159
+170.217,+000.126,+179.331,-0.149,+0.029,-0.712,+00.0080,-00.1030,+10.0930,+00.000645,-00.000057,-00.000242
+170.220,+000.126,+179.332,-0.152,+0.028,-0.719,+00.0090,-00.1190,+10.0840,-00.000629,-00.000931,+00.000093
+170.223,+000.126,+179.331,-0.151,+0.032,-0.713,+00.0290,-00.1190,+10.0960,-00.000382,-00.000038,-00.000433
+170.224,+000.125,+179.331,-0.151,+0.032,-0.722,+00.0070,-00.1130,+10.0810,+00.000422,+00.001109,-00.000313
+170.224,+000.124,+179.331,-0.152,+0.033,-0.713,+00.0210,-00.1100,+10.0530,+00.000022,+00.000916,-00.000151
+170.222,+000.123,+179.331,-0.153,+0.036,-0.716,+00.0190,-00.0840,+10.0660,-00.001543,-00.000750,+00.000115
+170.219,+000.122,+179.331,-0.151,+0.040,-0.718,+00.0100,-00.1030,+10.0760,-00.000571,+00.001060,-00.000128
+170.216,+000.121,+179.331,-0.151,+0.031,-0.713,+00.0240,-00.1230,+10.0880,+00.000036,+00.000637,-00.000450
+170.219,+000.122,+179.332,-0.148,+0.026,-0.714,+00.0230,-00.1000,+10.1030,+00.000456,-00.000128,+00.000515
+170.223,+000.120,+179.332,-0.151,+0.034,-0.718,-00.0050,-00.1250,+10.0900,-00.000811,+00.000508,-00.000365
+170.225,+000.119,+179.332,-0.149,+0.032,-0.713,+00.0230,-00.1120,+10.1060,-00.001086,-00.000311,+00.000082
+170.223,+000.120,+179.332,-0.154,+0.028,-0.714,+00.0080,-00.1120,+10.0850,-00.000462,-00.000548,-00.000440
+170.224,+000.119,+179.334,-0.149,+0.032,-0.716,+00.0240,-00.1140,+10.0650,+00.000401,+00.000887,-00.000510
+170.226,+000.120,+179.333,-0.152,+0.037,-0.713,+00.0280,-00.1080,+10.0650,-00.000906,-00.001428,-00.000059
+170.228,+000.121,+179.333,-0.151,+0.032,-0.715,+00.0230,-00.1120,+10.0930,-00.000200,-00.000016,+00.000225
+170.231,+000.121,+179.333,-0.151,+0.032,-0.718,+00.0350,-00.1200,+10.0580,+00.001445,+00.000275,-00.000537
+170.235,+000.122,+179.333,-0.149,+0.026,-0.713,+00.0370,-00.1250,+10.0470,-00.000785,-00.000670,+00.000213
+170.234,+000.123,+179.334,-0.149,+0.033,-0.712,+00.0240,-00.0950,+10.0900,-00.001033,+00.000086,+00.000195
+170.234,+000.123,+179.333,-0.151,+0.031,-0.712,+00.0150,-00.1360,+10.0910,-00.000768,+00.000947,-00.000005
+170.237,+000.124,+179.334,-0.147,+0.028,-0.713,-00.0010,-00.1330,+10.1010,+00.001254,-00.000237,-00.000553
+170.234,+000.123,+179.334,-0.151,+0.034,-0.722,+00.0290,-00.1070,+10.0770,-00.000126,+00.000738,-00.000326
+170.235,+000.123,+179.334,-0.153,+0.037,-0.716,+00.0220,-00.1180,+10.0680,+00.001213,+00.000060,+00.000745
+170.238,+000.122,+179.334,-0.151,+0.031,-0.716,+00.0370,-00.1100,+10.0920,+00.000434,-00.001257,-00.000548
+170.238,+000.123,+179.334,-0.152,+0.033,-0.719,+00.0330,-00.0900,+10.1060,-00.000559,+00.000450,+00.001281
+170.238,+000.124,+179.335,-0.151,+0.041,-0.715,-00.0020,-00.1140,+10.0590,+00.000144,-00.000438,-00.000309
+170.232,+000.122,+179.335,-0.148,+0.029,-0.716,+00.0070,-00.0890,+10.0600,+00.000273,+00.000252,-00.000668
+170.231,+000.122,+179.335,-0.149,+0.033,-0.717,+00.0220,-00.1080,+10.0730,+00.000122,+00.001364,+00.001073
+170.231,+000.123,+179.336,-0.148,+0.037,-0.717,+00.0280,-00.1070,+10.0730,+00.000940,-00.000909,+00.000996
+170.235,+000.122,+179.336,-0.147,+0.029,-0.712,+00.0360,-00.1080,+10.0670,-00.000408,-00.000054,+00.000048
+170.233,+000.123,+179.337,-0.151,+0.036,-0.720,+00.0260,-00.1050,+10.0890,+00.001258,+00.000150,+00.001155
+170.236,+000.123,+179.337,-0.151,+0.029,-0.713,+00.0190,-00.1220,+10.0990,+00.000149,-00.000756,-00.001015
+170.239,+000.123,+179.336,-0.148,+0.027,-0.717,+00.0070,-00.1380,+10.0680,+00.000520,-00.000476,-00.000229
+170.240,+000.122,+179.336,-0.153,+0.031,-0.712,+00.0370,-00.0980,+10.0930,+00.000605,-00.001042,+00.000101
+170.241,+000.121,+179.336,-0.151,+0.032,-0.715,+00.0160,-00.0990,+10.0850,-00.000842,-00.000656,+00.000960
+170.236,+000.121,+179.337,-0.151,+0.032,-0.712,+00.0200,-00.1100,+10.0710,-00.000034,-00.000713,+00.000543
+170.235,+000.122,+179.337,-0.151,+0.032,-0.712,+00.0070,-00.1150,+10.0960,-00.000378,-00.000888,+00.000064
+170.235,+000.121,+179.338,-0.149,+0.035,-0.716,+00.0110,-00.1090,+10.1210,-00.000303,+00.000586,+00.000722
+170.235,+000.122,+179.338,-0.149,+0.030,-0.722,+00.0340,-00.1130,+10.0920,+00.000258,-00.000821,+00.000877
+170.234,+000.121,+179.338,-0.152,+0.040,-0.716,+00.0220,-00.1210,+10.0760,+00.000884,-00.001433,+00.000704
+170.231,+000.122,+179.337,-0.152,+0.032,-0.715,+00.0320,-00.1130,+10.0930,-00.001315,-00.000346,-00.001662
+170.233,+000.121,+179.337,-0.149,+0.036,-0.712,+00.0230,-00.1130,+10.1070,+00.000374,-00.001095,+00.000365
+170.228,+000.121,+179.338,-0.151,+0.033,-0.715,+00.0250,-00.1240,+10.0970,-00.001199,+00.000212,-00.000380
+170.224,+000.121,+179.338,-0.153,+0.034,-0.715,+00.0360,-00.1180,+10.0870,+00.000679,+00.000502,+00.000839
+170.225,+000.121,+179.338,-0.148,+0.029,-0.709,+00.0100,-00.1180,+10.0560,+00.000045,-00.000735,-00.000237
+170.226,+000.121,+179.338,-0.151,+0.037,-0.715,+00.0290,-00.1120,+10.0510,+00.000522,+00.000115,-00.000463
+170.224,+000.120,+179.339,-0.153,+0.029,-0.715,+00.0200,-00.0980,+10.0880,-00.000372,+00.000820,-00.000074
+170.223,+000.120,+179.340,-0.151,+0.033,-0.716,+00.0200,-00.1100,+10.0940,+00.000700,+00.000399,+00.000230
+170.224,+000.120,+179.341,-0.151,+0.031,-0.716,+00.0380,-00.1130,+10.0940,+00.001037,-00.000237,-00.001019
+170.223,+000.120,+179.340,-0.149,+0.030,-0.717,+00.0070,-00.1140,+10.1090,-00.000648,+00.000288,+00.000484
+170.226,+000.120,+179.340,-0.152,+0.033,-0.722,+00.0240,-00.1060,+10.0900,+00.000900,-00.000072,+00.000042
+170.227,+000.120,+179.341,-0.151,+0.028,-0.713,+00.0170,-00.1350,+10.0980,-00.000584,-00.000415,+00.000396
+170.229,+000.120,+179.341,-0.153,+0.029,-0.715,+00.0250,-00.1050,+10.0930,+00.000576,+00.000343,+00.000724
+170.227,+000.119,+179.342,-0.149,+0.032,-0.715,+00.0320,-00.1180,+10.0800,+00.000173,+00.000379,+00.000121
+170.228,+000.119,+179.343,-0.152,+0.039,-0.716,-00.0040,-00.1050,+10.0610,-00.000866,-00.000957,-00.000305
+170.227,+000.118,+179.343,-0.149,+0.034,-0.719,+00.0220,-00.1210,+10.0710,-00.001289,-00.001404,-00.000220
+170.223,+000.118,+179.342,-0.152,+0.034,-0.713,+00.0240,-00.1220,+10.0680,-00.000664,+00.001041,-00.001154
+170.221,+000.119,+179.342,-0.151,+0.032,-0.722,+00.0060,-00.1200,+10.0700,+00.001232,+00.000512,-00.000376
+170.223,+000.118,+179.342,-0.149,+0.035,-0.713,+00.0140,-00.1380,+10.0740,-00.000502,+00.000298,-00.000397
+170.224,+000.119,+179.342,-0.151,+0.028,-0.712,+00.0170,-00.1220,+10.0840,+00.000402,-00.000225,+00.000185
+170.222,+000.120,+179.341,-0.148,+0.036,-0.713,+00.0270,-00.1120,+10.0610,+00.000168,-00.000899,+00.000155
+170.224,+000.120,+179.341,-0.151,+0.031,-0.716,+00.0220,-00.1040,+10.1010,-00.001103,+00.000822,-00.000627
+170.226,+000.119,+179.342,-0.152,+0.034,-0.715,+00.0140,-00.1120,+10.0840,+00.000506,-00.000433,-00.000680
+170.225,+000.119,+179.342,-0.153,+0.029,-0.716,+00.0230,-00.1230,+10.0790,+00.000077,-00.000874,-00.000532
+170.227,+000.120,+179.342,-0.151,+0.034,-0.715,+00.0210,-00.1210,+10.0790,-00.000039,+00.000756,-00.000280
+170.224,+000.119,+179.342,-0.149,+0.034,-0.715,+00.0190,-00.1120,+10.0750,+00.000576,-00.000046,+00.001965
+170.222,+000.119,+179.343,-0.152,+0.029,-0.716,+00.0220,-00.1090,+10.0770,+00.000819,+00.001270,+00.000166
+170.222,+000.119,+179.344,-0.152,+0.032,-0.716,+00.0360,-00.1280,+10.1010,-00.001216,+00.000220,+00.000078
+170.224,+000.118,+179.343,-0.148,+0.028,-0.715,+00.0000,-00.1200,+10.0650,-00.000162,+00.001452,-00.000015
+170.223,+000.118,+179.343,-0.152,+0.032,-0.713,+00.0210,-00.1060,+10.0380,+00.000769,+00.000543,+00.000390
+170.222,+000.117,+179.343,-0.151,+0.026,-0.713,+00.0250,-00.1120,+10.0700,+00.000540,+00.001163,-00.000296
+170.224,+000.117,+179.343,-0.151,+0.029,-0.716,+00.0230,-00.1240,+10.0730,-00.000376,-00.001025,+00.000406
+170.227,+000.117,+179.342,-0.151,+0.040,-0.719,+00.0460,-00.1320,+10.0590,-00.000142,+00.000306,+00.000545
+170.225,+000.117,+179.341,-0.145,+0.035,-0.724,+00.0350,-00.1050,+10.1310,+00.001502,-00.000669,-00.000293
+170.220,+000.116,+179.340,-0.163,+0.033,-0.717,+00.0040,-00.0980,+10.0570,-00.000301,-00.000293,-00.000560
+170.214,+000.115,+179.340,-0.181,+0.066,-0.688,+00.0220,-00.1260,+10.0850,-00.000022,+00.000013,+00.000160
+170.208,+000.114,+179.340,-0.199,+0.097,-0.661,+00.0680,-00.0400,+10.0910,+00.000035,+00.002274,+00.000436
+170.204,+000.114,+179.341,-0.211,+0.148,-0.671,+00.0440,-00.0950,+10.1450,-00.000312,-00.000369,+00.000990
+170.201,+000.115,+179.341,-0.229,+0.211,-0.637,+00.0650,-00.1060,+10.1240,+00.001294,-00.001361,+00.000418
+170.199,+000.115,+179.341,-0.233,+0.280,-0.639,+00.0620,-00.1040,+10.0620,-00.000091,-00.000349,+00.001525
+170.197,+000.115,+179.341,-0.217,+0.372,-0.623,+00.0600,-00.1490,+10.0790,-00.000406,-00.000704,-00.001314
+170.197,+000.115,+179.341,-0.176,+0.468,-0.655,+00.0340,-00.1960,+10.0790,-00.000687,-00.000076,+00.000154
+170.197,+000.115,+179.340,-0.094,+0.546,-0.665,+00.0420,-00.0340,+10.0830,-00.001112,+00.000466,-00.000117
+170.197,+000.115,+179.340,+0.021,+0.607,-0.717,-00.0080,-00.1160,+10.0980,-00.000283,+00.001066,-00.000511
+170.197,+000.114,+179.340,+0.148,+0.608,-0.771,+00.0220,-00.0950,+10.0780,-00.000296,+00.000910,+00.000602
+170.196,+000.114,+179.340,+0.275,+0.540,-0.845,+00.1030,-00.0540,+10.1130,-00.000621,+00.000163,-00.000636
+170.196,+000.115,+179.340,+0.366,+0.403,-0.911,+00.0130,-00.0990,+10.0230,+00.000530,-00.000993,+00.001426
+170.197,+000.115,+179.340,+0.376,+0.209,-0.947,+00.0370,-00.0930,+10.1250,+00.000275,-00.000407,+00.000438
+170.197,+000.115,+179.340,+0.305,+0.062,-0.919,-00.0130,-00.1490,+10.0800,-00.000325,+00.001430,-00.000119
+170.197,+000.114,+179.340,+0.138,-0.052,-0.848,-00.0110,-00.1250,+10.0700,+00.000017,-00.000463,-00.000823
+170.196,+000.114,+179.342,-0.056,-0.045,-0.773,-00.0540,-00.0920,+10.0750,-00.000070,+00.001733,-00.000885
+170.197,+000.113,+179.341,-0.212,+0.131,-0.670,+00.1020,-00.0630,+10.0960,+00.001430,+00.000829,+00.000510
+170.196,+000.113,+179.340,-0.216,+0.386,-0.627,-00.0120,-00.1350,+10.1170,-00.000484,+00.002294,-00.000068
+170.196,+000.112,+179.341,-0.046,+0.579,-0.681,-00.0290,-00.1110,+10.0960,+00.000899,+00.000992,-00.000359
+170.196,+000.111,+179.340,+0.202,+0.586,-0.814,+00.0160,-00.1400,+10.1070,+00.000724,+00.000571,+00.000024
+170.197,+000.110,+179.341,+0.374,+0.374,-0.925,+00.1020,-00.0550,+10.0300,+00.001620,-00.000850,-00.001180
+170.197,+000.111,+179.341,+0.347,+0.138,-0.936,-00.0100,-00.1020,+10.0770,-00.000034,-00.000802,-00.000157
+170.197,+000.111,+179.341,+0.124,-0.056,-0.859,+00.0090,-00.1450,+10.0800,-00.000372,+00.000701,-00.000576
+170.197,+000.110,+179.340,-0.142,+0.022,-0.724,+00.0420,-00.1090,+10.0570,+00.001400,+00.000181,-00.000162
+170.198,+000.110,+179.341,-0.227,+0.338,-0.637,+00.0420,-00.0640,+10.0870,+00.000309,-00.000902,-00.000988
+170.197,+000.112,+179.341,-0.015,+0.592,-0.683,+00.0750,-00.1480,+10.0730,-00.002352,-00.000411,+00.000531
+170.197,+000.113,+179.340,+0.306,+0.513,-0.867,+00.0160,-00.1190,+10.0770,-00.000880,+00.000956,-00.000358
+170.198,+000.112,+179.340,+0.348,+0.148,-0.929,-00.0250,-00.1420,+10.0680,+00.000272,+00.001094,+00.000756
+170.197,+000.111,+179.340,+0.053,-0.069,-0.831,+00.0540,-00.0790,+10.0580,-00.000488,+00.000330,-00.000092
+170.198,+000.113,+179.340,-0.216,+0.167,-0.662,+00.0320,-00.0790,+10.0460,-00.001535,+00.000518,-00.000756
+170.197,+000.112,+179.339,-0.148,+0.502,-0.639,+00.0410,-00.1140,+10.0910,-00.001514,+00.001442,-00.000248
+170.197,+000.112,+179.338,+0.228,+0.578,-0.815,+00.0170,-00.1110,+10.0690,+00.002033,-00.000962,-00.000219
+170.198,+000.113,+179.337,+0.358,+0.178,-0.934,+00.0040,-00.1030,+10.0680,-00.002029,+00.000995,-00.000417
+170.198,+000.113,+179.337,+0.017,-0.061,-0.809,+00.0660,-00.1430,+10.0790,+00.000017,-00.000228,+00.000264
+170.197,+000.112,+179.336,-0.236,+0.265,-0.624,-00.0090,-00.1180,+10.0450,+00.001453,+00.001076,-00.000265
+170.197,+000.111,+179.337,+0.045,+0.607,-0.720,+00.0680,-00.1250,+10.1470,-00.000884,-00.001753,+00.000090
+170.197,+000.112,+179.336,+0.377,+0.346,-0.928,+00.0480,-00.1020,+10.1000,-00.002155,+00.002472,-00.000425
+170.178,+000.132,+179.345,-0.192,+0.157,-0.693,-03.0500,+00.5800,+10.5870,+00.012202,+00.029071,+00.002223
+170.189,+000.115,+179.334,+0.357,+0.137,-0.966,+02.2250,+00.5300,+10.2690,-00.032610,+00.025481,-00.001451
+170.195,+000.119,+179.335,+0.386,+0.278,-0.930,+01.8000,+03.5510,+10.2510,-00.022284,-00.000336,+00.001606
+170.195,+000.110,+179.334,+0.378,+0.267,-0.928,+00.6170,-04.4260,+10.0260,+00.009187,+00.017602,-00.000514
+170.196,+000.113,+179.340,+0.374,+0.255,-0.928,+01.4070,-01.2290,+10.1200,+00.024229,-00.001303,-00.002630
+170.195,+000.113,+179.338,+0.377,+0.249,-0.925,+00.5970,+00.2010,+10.0760,+00.000266,+00.016804,-00.001158
+170.196,+000.111,+179.337,+0.378,+0.253,-0.925,+00.1280,-01.6640,+10.0740,+00.007067,+00.013030,-00.003514
+170.197,+000.114,+179.338,+0.375,+0.245,-0.934,+00.4240,-00.7620,+10.1660,+00.007602,+00.004680,-00.003501
+170.196,+000.115,+179.337,+0.377,+0.256,-0.927,+00.5240,-00.5920,+10.1540,-00.000819,+00.011707,-00.001218
+170.197,+000.113,+179.337,+0.376,+0.254,-0.928,+00.5450,-01.0750,+10.1500,+00.002418,+00.010444,-00.003371
+170.196,+000.114,+179.337,+0.259,+0.550,-0.816,+00.8700,-00.7320,+10.1750,+00.000664,+00.012236,-00.001912
+170.195,+000.114,+179.336,+0.265,+0.546,-0.826,+00.5520,-00.9260,+10.1580,-00.002681,+00.014872,+00.000372
+170.195,+000.114,+179.336,+0.262,+0.556,-0.818,+00.7250,-00.9100,+10.1750,-00.001345,+00.011371,+00.000396
+170.194,+000.116,+179.336,+0.265,+0.547,-0.824,+00.6520,-00.8340,+10.1440,-00.003603,+00.009388,-00.000013
+170.194,+000.115,+179.336,+0.266,+0.548,-0.830,+00.5630,-00.7380,+10.2040,-00.003354,+00.013247,+00.001555
+170.194,+000.117,+179.336,+0.275,+0.548,-0.825,+00.7280,-00.7350,+10.1750,-00.006334,+00.010059,+00.000851
+170.194,+000.116,+179.336,+0.265,+0.553,-0.824,+00.6500,-00.5790,+10.1950,-00.006963,+00.011362,+00.000084
+170.194,+000.116,+179.336,+0.262,+0.552,-0.819,+00.8150,-00.6440,+10.1600,-00.007718,+00.005595,-00.000145
+170.193,+000.117,+179.337,-0.026,+0.573,-0.672,+00.6110,-00.4840,+10.2040,-00.008687,+00.008721,-00.000513
+170.193,+000.114,+179.337,-0.036,+0.571,-0.674,+00.7650,-00.4280,+10.2070,-00.009371,+00.007757,+00.000028
+170.194,+000.117,+179.338,-0.035,+0.573,-0.676,+00.6690,-00.2870,+10.1680,-00.008241,+00.001250,+00.000287
+170.194,+000.117,+179.338,-0.026,+0.576,-0.682,+00.7230,-00.1660,+10.1480,-00.010612,+00.004684,+00.001924
+170.195,+000.118,+179.338,-0.026,+0.576,-0.682,+00.6360,-00.1160,+10.1760,-00.009488,-00.003278,+00.002721
+170.195,+000.118,+179.339,-0.035,+0.570,-0.679,+00.5090,+00.1880,+10.1230,-00.011034,+00.000924,+00.003321
+170.194,+000.119,+179.339,-0.028,+0.573,-0.678,+00.5300,+00.1370,+10.0920,-00.011446,-00.005788,+00.005869
+170.194,+000.120,+179.340,-0.027,+0.575,-0.679,+00.3030,+00.3780,+10.1030,-00.011447,-00.005234,+00.005647
+170.193,+000.119,+179.341,-0.027,+0.571,-0.671,+00.3050,+00.3400,+10.0790,-00.011858,-00.008375,+00.006140
+170.193,+000.121,+179.341,-0.229,+0.308,-0.642,+00.1020,+00.5480,+10.0880,-00.011539,-00.008880,+00.004197
+170.193,+000.118,+179.342,-0.227,+0.318,-0.633,+00.1910,+00.6310,+10.0590,-00.010052,-00.006470,+00.004757
+170.195,+000.119,+179.342,-0.229,+0.318,-0.637,-00.0430,+00.6740,+10.0050,-00.011331,-00.011467,+00.001603
+170.195,+000.117,+179.343,-0.232,+0.325,-0.636,-00.1580,+00.7770,+10.0530,-00.010302,-00.009338,+00.001107
+170.196,+000.118,+179.344,-0.231,+0.319,-0.640,-00.2650,+00.7850,+10.0270,-00.006692,-00.015616,+00.001269
+170.195,+000.118,+179.345,-0.231,+0.315,-0.638,-00.3900,+00.8510,+10.0470,-00.005855,-00.012372,+00.000850
+170.196,+000.116,+179.345,-0.232,+0.320,-0.638,-00.3920,+00.8040,+10.0520,-00.006658,-00.013189,-00.000749
+170.196,+000.117,+179.346,-0.229,+0.319,-0.637,-00.6180,+00.8390,+10.0850,-00.003499,-00.015984,+00.000051
+170.196,+000.117,+179.346,-0.127,+0.014,-0.741,-00.5800,+00.6930,+10.0740,-00.003755,-00.010875,+00.000692
+170.195,+000.114,+179.346,-0.129,+0.020,-0.741,-00.7830,+00.8040,+10.0830,-00.000820,-00.013135,+00.002939
+170.195,+000.115,+179.347,-0.129,+0.016,-0.742,-00.6400,+00.7650,+10.0230,+00.001338,-00.011378,+00.004132
+170.195,+000.114,+179.347,-0.129,+0.019,-0.737,-00.8480,+00.7440,+10.0310,+00.002965,-00.012379,+00.002711
+170.195,+000.113,+179.347,-0.129,+0.017,-0.745,-00.6190,+00.8570,+09.9310,+00.003389,-00.012668,+00.002975
+170.195,+000.113,+179.347,-0.130,+0.017,-0.743,-00.6100,+00.7440,+09.8990,+00.004129,-00.013296,+00.002856
+170.195,+000.112,+179.347,-0.137,+0.018,-0.737,-00.6460,+00.6530,+09.9490,+00.005413,-00.012935,+00.000469
+170.195,+000.111,+179.347,-0.129,+0.014,-0.747,-00.7180,+00.3500,+09.9480,+00.006202,-00.005323,-00.000327
+170.195,+000.109,+179.347,-0.128,+0.015,-0.740,-00.8300,+00.3870,+10.0400,+00.007212,-00.004831,-00.000444
+170.196,+000.109,+179.348,+0.160,-0.032,-0.886,-00.8310,+00.1190,+10.0080,+00.009391,-00.001308,-00.001806
+170.196,+000.109,+179.347,+0.158,-0.034,-0.890,-01.1040,+00.0730,+10.1070,+00.011386,+00.000177,-00.003642
+170.195,+000.107,+179.347,+0.161,-0.024,-0.883,-00.8390,-00.0400,+10.0790,+00.010295,-00.003528,-00.001615
+170.195,+000.110,+179.346,+0.160,-0.027,-0.892,-00.7630,-00.0960,+10.0200,+00.012191,-00.008679,-00.000471
+170.195,+000.108,+179.346,+0.157,-0.034,-0.881,-00.3870,-00.1490,+10.0420,+00.012915,-00.005083,-00.000579
+170.194,+000.106,+179.345,+0.156,-0.033,-0.874,-00.1810,-00.3870,+09.9870,+00.011988,-00.004448,-00.001959
