Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+078.164,+000.109,+179.352,+0.006,+0.610,-0.709,+00.0310,-00.1130,+10.0550,+00.001647,+00.000124,+00.000688
+078.165,+000.110,+179.352,+0.007,+0.606,-0.707,+00.0140,-00.1320,+10.0520,+00.001155,+00.000380,+00.000123
+078.165,+000.110,+179.352,+0.002,+0.603,-0.705,+00.0210,-00.1350,+10.0640,+00.000334,+00.000292,+00.000280
+078.165,+000.111,+179.350,+0.005,+0.609,-0.710,+00.0120,-00.1090,+10.0640,-00.000347,+00.001734,+00.000534
+078.164,+000.111,+179.351,+0.007,+0.606,-0.707,+00.0000,-00.0930,+10.0590,+00.001682,+00.000473,-00.001057
+078.165,+000.110,+179.351,+0.010,+0.607,-0.707,+00.0250,-00.1090,+10.0600,-00.001529,-00.000690,+00.000242
+078.165,+000.110,+179.351,+0.006,+0.608,-0.707,+00.0250,-00.1180,+10.0580,-00.000181,-00.000031,-00.000051
+078.165,+000.110,+179.351,+0.007,+0.602,-0.706,+00.0230,-00.1240,+10.0640,-00.000400,-00.001416,-00.000260
+078.166,+000.109,+179.351,+0.005,+0.602,-0.705,+00.0410,-00.1100,+10.0700,-00.000742,+00.000761,-00.000744
+078.166,+000.109,+179.351,+0.007,+0.611,-0.712,+00.0270,-00.1170,+10.0210,-00.000142,+00.000343,-00.000003
+078.166,+000.109,+179.351,+0.005,+0.602,-0.712,-00.0030,-00.1260,+10.0580,+00.000034,-00.000188,+00.001214
+078.166,+000.109,+179.351,+0.005,+0.603,-0.705,+00.0370,-00.1180,+10.0750,+00.000980,-00.000288,+00.000335
+078.166,+000.109,+179.350,+0.007,+0.600,-0.707,+00.0170,-00.1140,+10.0530,-00.000555,-00.000265,+00.000586
+078.166,+000.109,+179.350,+0.009,+0.603,-0.703,+00.0390,-00.0910,+10.0230,-00.000760,-00.000788,+00.000621
+078.166,+000.109,+179.350,+0.007,+0.603,-0.709,+00.0440,-00.1200,+10.0780,+00.001021,-00.000721,-00.000021
+078.167,+000.110,+179.350,+0.008,+0.603,-0.706,+00.0190,-00.1260,+10.0580,-00.000276,+00.000686,+00.000855
+078.167,+000.109,+179.349,+0.005,+0.602,-0.706,+00.0160,-00.1080,+10.0790,-00.000671,+00.000025,+00.000783
+078.167,+000.109,+179.350,+0.006,+0.601,-0.713,-00.0030,-00.0980,+10.0670,+00.000706,-00.000001,+00.000273
+078.167,+000.109,+179.350,+0.007,+0.603,-0.711,+00.0400,-00.0910,+10.0440,-00.000772,-00.001246,-00.000038
+078.167,+000.108,+179.350,+0.007,+0.608,-0.709,+00.0260,-00.1140,+10.0540,+00.000622,+00.000822,-00.000245
+078.167,+000.109,+179.349,+0.008,+0.603,-0.710,+00.0120,-00.0990,+10.0700,+00.001405,+00.000783,+00.000212
+078.166,+000.110,+179.349,+0.006,+0.611,-0.710,+00.0080,-00.1170,+10.0410,-00.000894,-00.000937,-00.000163
+078.167,+000.109,+179.348,+0.006,+0.600,-0.709,+00.0130,-00.1110,+10.0590,-00.000267,+00.001175,+00.000037
+078.167,+000.109,+179.348,+0.007,+0.606,-0.706,+00.0290,-00.1110,+10.0550,+00.000015,+00.000120,-00.000465
+078.167,+000.109,+179.347,+0.007,+0.602,-0.710,+00.0180,-00.1220,+10.0510,-00.001017,+00.000293,-00.000889
+078.168,+000.109,+179.347,+0.009,+0.605,-0.704,+00.0200,-00.1230,+10.0570,-00.000275,-00.000204,-00.000582
+078.168,+000.110,+179.346,+0.007,+0.601,-0.709,+00.0100,-00.1160,+10.0350,-00.000200,+00.000455,-00.000815
+078.167,+000.110,+179.345,+0.002,+0.605,-0.708,+00.0460,-00.1250,+10.0320,-00.001741,-00.002330,+00.000429
+078.168,+000.111,+179.346,+0.008,+0.603,-0.714,+00.0030,-00.1140,+10.0440,+00.000071,-00.000478,-00.000119
+078.167,+000.110,+179.344,+0.006,+0.600,-0.706,+00.0200,-00.1160,+10.0510,+00.000079,-00.001004,+00.001216
+078.167,+000.111,+179.344,+0.007,+0.602,-0.706,+00.0080,-00.1210,+10.0350,+00.000291,-00.000851,-00.000535
+078.167,+000.112,+179.345,+0.006,+0.605,-0.707,+00.0170,-00.1350,+10.0400,-00.000193,+00.000283,+00.000420
+078.167,+000.111,+179.345,+0.002,+0.603,-0.705,+00.0170,-00.1290,+10.0350,+00.000064,+00.000710,-00.000208
+078.168,+000.111,+179.345,+0.007,+0.602,-0.710,+00.0130,-00.1100,+10.0730,+00.000807,-00.000979,-00.000359
+078.168,+000.111,+179.345,+0.007,+0.607,-0.707,+00.0320,-00.1020,+10.0720,+00.000318,-00.000112,+00.000345
+078.167,+000.112,+179.345,+0.006,+0.602,-0.709,+00.0160,-00.1220,+10.0500,+00.000343,-00.000200,+00.000240
+078.168,+000.112,+179.345,+0.002,+0.606,-0.708,+00.0240,-00.1090,+10.0760,+00.000845,+00.000180,-00.000424
+078.168,+000.113,+179.345,+0.005,+0.601,-0.709,+00.0140,-00.1150,+10.0620,+00.000538,-00.000513,-00.000131
+078.168,+000.113,+179.345,+0.005,+0.600,-0.705,+00.0160,-00.1030,+10.0510,+00.000490,-00.000303,-00.000289
+078.168,+000.113,+179.345,+0.008,+0.601,-0.707,+00.0280,-00.1190,+10.0560,-00.000852,+00.000231,+00.000313
+078.167,+000.114,+179.345,+0.005,+0.605,-0.709,+00.0220,-00.1030,+10.0570,-00.000229,-00.000241,+00.000990
+078.167,+000.114,+179.345,+0.007,+0.601,-0.704,+00.0090,-00.1090,+10.0920,+00.000686,+00.000810,-00.000470
+078.167,+000.114,+179.345,+0.006,+0.607,-0.709,+00.0270,-00.1210,+10.0420,-00.001092,+00.000358,-00.000142
+078.166,+000.115,+179.346,+0.006,+0.602,-0.711,+00.0390,-00.1150,+10.0390,-00.000450,-00.001408,+00.000636
+078.166,+000.114,+179.347,+0.007,+0.608,-0.709,+00.0140,-00.1030,+10.0530,-00.000443,-00.000881,-00.000015
+078.166,+000.115,+179.346,+0.006,+0.605,-0.704,+00.0110,-00.1130,+10.0790,+00.000550,-00.001046,-00.000406
+078.166,+000.115,+179.347,+0.007,+0.613,-0.709,+00.0130,-00.1070,+10.0360,-00.000408,-00.000315,-00.000434
+078.166,+000.115,+179.347,+0.007,+0.603,-0.704,+00.0200,-00.1150,+10.0720,+00.000230,-00.000397,+00.000528
+078.166,+000.116,+179.347,+0.006,+0.605,-0.716,+00.0020,-00.1090,+10.0560,-00.000960,-00.001013,-00.001013
+078.167,+000.115,+179.347,+0.008,+0.603,-0.709,+00.0290,-00.1080,+10.1010,-00.001228,+00.000010,+00.000261
+078.167,+000.116,+179.347,+0.006,+0.603,-0.707,+00.0150,-00.0960,+10.0510,-00.000372,-00.000958,+00.000038
+078.167,+000.116,+179.347,+0.006,+0.606,-0.706,+00.0190,-00.1060,+10.0560,-00.000139,-00.000917,+00.000693
+078.168,+000.115,+179.347,+0.006,+0.605,-0.710,+00.0310,-00.1270,+10.0460,-00.000799,-00.001181,+00.000523
+078.168,+000.115,+179.347,+0.007,+0.601,-0.706,+00.0090,-00.1240,+10.0880,+00.001075,+00.000701,-00.001719
+078.168,+000.114,+179.347,+0.006,+0.602,-0.713,+00.0120,-00.1170,+10.0640,+00.000594,+00.000917,-00.000539
+078.168,+000.114,+179.347,+0.006,+0.605,-0.709,+00.0160,-00.1340,+10.0740,+00.001649,-00.000907,+00.000144
+078.168,+000.114,+179.347,+0.007,+0.606,-0.707,+00.0190,-00.1160,+10.0650,+00.000069,-00.000300,-00.001774
+078.168,+000.114,+179.347,+0.006,+0.600,-0.709,+00.0100,-00.1170,+10.0320,+00.000294,+00.000347,+00.000039
+078.167,+000.113,+179.347,+0.006,+0.599,-0.704,+00.0080,-00.1320,+10.0240,+00.000239,+00.000800,+00.001107
+078.167,+000.113,+179.346,+0.005,+0.602,-0.709,+00.0200,-00.1140,+10.0410,+00.000087,-00.001038,+00.000017
+078.168,+000.111,+179.346,+0.006,+0.605,-0.709,+00.0360,-00.1140,+10.0210,-00.000888,+00.000714,+00.000079
+078.168,+000.112,+179.346,+0.005,+0.608,-0.709,+00.0130,-00.1040,+10.0470,-00.000447,-00.000644,-00.000462
+078.169,+000.112,+179.347,+0.005,+0.602,-0.702,-00.0190,-00.1310,+10.0070,-00.001136,+00.000017,-00.000563
+078.169,+000.111,+179.348,+0.006,+0.603,-0.709,+00.0020,-00.1350,+10.0560,+00.000906,-00.000898,-00.000093
+078.170,+000.111,+179.346,+0.007,+0.603,-0.703,+00.0140,-00.1170,+10.0640,+00.000453,-00.000001,+00.000257
+078.170,+000.111,+179.348,+0.007,+0.605,-0.709,+00.0190,-00.1240,+10.0560,-00.002252,-00.000097,+00.000380
+078.169,+000.112,+179.347,+0.007,+0.601,-0.713,+00.0180,-00.1170,+10.0570,+00.000712,-00.000039,+00.000655
+078.169,+000.112,+179.348,+0.010,+0.607,-0.710,+00.0090,-00.1010,+10.0550,+00.001418,+00.000706,+00.001821
+078.169,+000.112,+179.348,+0.005,+0.602,-0.710,+00.0130,-00.1130,+10.0590,-00.000723,-00.000836,-00.000814
+078.169,+000.112,+179.349,+0.007,+0.614,-0.712,+00.0330,-00.1180,+10.0540,+00.000373,+00.000093,-00.000183
+078.169,+000.112,+179.349,+0.003,+0.603,-0.706,+00.0210,-00.1000,+10.0750,-00.000119,+00.000285,-00.000714
+078.167,+000.111,+179.350,+0.006,+0.601,-0.709,+00.0240,-00.1030,+10.0860,+00.001467,+00.000005,+00.001848
+078.167,+000.113,+179.350,+0.006,+0.607,-0.706,+00.0040,-00.1160,+10.0350,+00.000327,-00.001813,+00.000733
+078.167,+000.113,+179.349,+0.009,+0.599,-0.706,+00.0230,-00.1230,+10.0690,-00.000990,-00.001310,+00.000548
+078.167,+000.114,+179.347,+0.006,+0.603,-0.709,+00.0330,-00.1180,+10.0600,-00.001147,-00.000138,+00.000396
+078.168,+000.114,+179.346,+0.009,+0.598,-0.703,+00.0280,-00.1240,+10.0440,-00.000434,+00.000179,+00.000171
+078.168,+000.115,+179.345,+0.007,+0.601,-0.710,+00.0170,-00.1170,+10.0800,-00.000334,+00.000857,-00.000823
+078.167,+000.113,+179.345,+0.008,+0.603,-0.716,+00.0110,-00.0890,+10.0700,-00.000117,+00.000262,+00.000103
+078.168,+000.114,+179.345,+0.006,+0.606,-0.710,+00.0230,-00.1330,+10.0550,+00.000882,-00.000849,+00.000737
+078.168,+000.114,+179.345,+0.006,+0.605,-0.710,+00.0170,-00.1450,+10.0360,-00.000368,-00.000074,-00.000133
+078.167,+000.115,+179.344,+0.007,+0.602,-0.706,+00.0260,-00.1270,+10.0790,+00.000215,+00.000006,+00.000708
+078.166,+000.116,+179.343,+0.006,+0.603,-0.711,+00.0330,-00.1220,+10.0400,-00.000118,+00.000331,-00.000242
+078.166,+000.116,+179.343,+0.007,+0.601,-0.709,+00.0160,-00.1190,+10.0890,+00.001284,+00.000754,+00.000583
+078.166,+000.116,+179.343,+0.006,+0.600,-0.709,+00.0200,-00.1010,+10.0620,-00.000868,-00.000748,-00.000551
+078.166,+000.117,+179.343,+0.006,+0.601,-0.707,+00.0240,-00.1370,+10.0750,+00.000047,-00.000843,+00.000812
+078.166,+000.118,+179.343,+0.005,+0.601,-0.716,+00.0200,-00.1320,+10.0490,+00.000320,+00.000269,-00.000451
+078.167,+000.118,+179.342,+0.005,+0.600,-0.710,+00.0110,-00.1220,+10.0850,-00.000822,+00.000744,-00.000425
+078.167,+000.117,+179.342,+0.006,+0.606,-0.707,+00.0370,-00.1240,+10.0260,+00.001141,+00.000032,-00.000097
+078.167,+000.117,+179.342,+0.006,+0.603,-0.709,+00.0380,-00.1380,+10.0450,+00.000736,-00.001243,-00.000800
+078.167,+000.118,+179.343,+0.005,+0.601,-0.707,+00.0410,-00.1250,+10.0810,+00.000720,-00.000430,-00.000066
+078.167,+000.119,+179.342,+0.006,+0.601,-0.711,+00.0190,-00.1070,+10.0400,-00.000678,+00.000221,-00.000342
+078.167,+000.120,+179.342,+0.006,+0.610,-0.709,+00.0260,-00.0970,+10.0490,+00.000920,-00.000634,+00.000237
+078.167,+000.120,+179.341,+0.006,+0.609,-0.707,+00.0240,-00.1140,+10.0580,-00.000910,+00.000356,+00.000832
+078.168,+000.121,+179.342,+0.007,+0.605,-0.709,+00.0090,-00.1330,+10.0670,-00.000342,-00.000363,-00.001217
+078.167,+000.121,+179.341,+0.007,+0.611,-0.710,+00.0280,-00.1340,+10.0710,-00.001139,+00.000259,-00.000832
+078.167,+000.121,+179.341,+0.007,+0.601,-0.711,+00.0140,-00.1080,+10.0330,-00.000032,-00.000542,+00.001645
+078.166,+000.121,+179.342,+0.006,+0.603,-0.707,+00.0370,-00.1090,+10.0510,+00.000212,+00.000493,+00.000090
+078.167,+000.121,+179.342,+0.006,+0.603,-0.709,+00.0320,-00.1260,+10.0780,+00.000044,-00.000751,-00.001091
+078.166,+000.121,+179.343,+0.005,+0.602,-0.707,+00.0210,-00.1210,+10.0520,+00.000787,-00.000318,+00.001194
+078.166,+000.121,+179.342,+0.007,+0.600,-0.709,+00.0040,-00.1170,+10.0850,+00.000003,+00.000175,+00.001023
+078.166,+000.121,+179.342,+0.006,+0.605,-0.709,+00.0320,-00.1040,+10.0540,-00.000915,+00.000820,-00.000015
+078.165,+000.120,+179.343,+0.006,+0.603,-0.709,+00.0150,-00.1140,+10.0810,+00.001314,+00.000016,+00.000184
+078.165,+000.120,+179.343,+0.006,+0.601,-0.713,+00.0460,-00.1140,+10.0790,-00.000557,+00.001230,+00.001284
+078.166,+000.120,+179.343,+0.007,+0.613,-0.712,+00.0330,-00.1200,+10.0650,-00.000549,+00.000175,+00.001055
+078.166,+000.120,+179.343,+0.007,+0.605,-0.709,+00.0050,-00.1170,+10.0490,-00.000527,+00.000621,+00.000094
+078.166,+000.121,+179.343,+0.007,+0.601,-0.711,+00.0200,-00.1070,+10.0470,+00.000574,-00.000772,-00.001179
+078.166,+000.119,+179.342,+0.007,+0.602,-0.704,-00.0010,-00.1370,+10.0720,-00.000164,+00.000897,-00.000433
+078.166,+000.118,+179.343,+0.006,+0.606,-0.707,+00.0360,-00.1040,+10.1040,-00.000724,-00.000266,+00.000415
+078.165,+000.118,+179.343,+0.006,+0.603,-0.709,+00.0020,-00.1210,+10.0800,-00.000848,-00.000079,+00.000398
+078.165,+000.119,+179.342,+0.008,+0.601,-0.704,+00.0460,-00.0980,+10.0690,+00.000397,-00.000371,-00.000821
+078.165,+000.119,+179.343,+0.007,+0.609,-0.711,+00.0350,-00.0920,+10.0670,-00.000411,+00.000974,+00.000785
+078.165,+000.119,+179.344,+0.008,+0.611,-0.713,+00.0170,-00.1500,+10.0420,-00.000661,-00.000472,+00.000752
+078.165,+000.118,+179.343,+0.007,+0.606,-0.707,+00.0060,-00.1210,+10.0460,-00.000817,+00.000824,-00.000176
+078.165,+000.117,+179.342,+0.007,+0.608,-0.707,+00.0100,-00.1320,+10.0350,-00.000862,+00.000210,-00.000212
+078.165,+000.117,+179.342,+0.003,+0.603,-0.707,+00.0180,-00.1100,+10.0560,+00.001260,+00.000639,-00.000552
+078.165,+000.116,+179.342,+0.007,+0.603,-0.709,+00.0260,-00.1180,+10.0150,-00.000143,+00.000232,+00.001047
+078.164,+000.117,+179.343,+0.006,+0.601,-0.710,+00.0210,-00.1180,+10.0300,-00.000598,-00.000430,+00.001327
+078.164,+000.116,+179.342,+0.006,+0.611,-0.709,+00.0090,-00.1240,+10.0500,+00.001573,+00.000508,+00.000066
+078.164,+000.115,+179.342,+0.009,+0.603,-0.710,+00.0190,-00.1240,+10.0200,-00.000526,+00.000538,+00.000717
+078.164,+000.117,+179.342,+0.003,+0.605,-0.710,+00.0040,-00.1080,+10.0600,+00.001095,+00.000292,-00.000844
+078.163,+000.117,+179.341,+0.002,+0.603,-0.712,+00.0260,-00.1170,+10.0660,-00.000632,-00.000351,+00.001105
+078.163,+000.118,+179.342,+0.002,+0.600,-0.713,+00.0440,-00.1240,+10.0280,+00.000470,-00.000383,+00.000809
+078.162,+000.118,+179.342,+0.008,+0.602,-0.710,+00.0280,-00.1020,+10.0590,-00.000464,+00.000355,-00.000204
+078.163,+000.117,+179.342,+0.008,+0.601,-0.713,+00.0090,-00.1190,+10.0980,+00.001489,+00.001845,+00.000065
+078.163,+000.117,+179.342,+0.007,+0.602,-0.716,+00.0150,-00.1240,+10.0440,-00.001830,+00.000852,+00.000179
+078.162,+000.116,+179.342,+0.003,+0.602,-0.707,+00.0320,-00.1330,+10.0710,+00.001033,+00.000575,+00.000599
+078.162,+000.116,+179.342,+0.006,+0.606,-0.702,+00.0210,-00.1180,+10.0750,+00.000120,+00.000115,+00.000121
+078.162,+000.116,+179.341,+0.005,+0.606,-0.707,+00.0370,-00.1120,+10.0600,+00.000662,+00.000345,+00.000520
+078.162,+000.116,+179.340,+0.008,+0.603,-0.707,-00.0140,-00.1370,+10.0380,+00.000366,-00.001602,+00.000094
+078.161,+000.116,+179.339,+0.005,+0.609,-0.714,+00.0290,-00.1090,+10.0560,-00.000321,+00.000061,+00.001203
+078.161,+000.116,+179.339,+0.008,+0.602,-0.710,-00.0150,-00.1040,+10.0400,+00.000192,-00.000518,-00.000623
+078.160,+000.116,+179.339,+0.003,+0.602,-0.709,+00.0360,-00.1040,+10.0660,+00.000151,+00.001551,+00.001240
+078.160,+000.116,+179.339,+0.007,+0.605,-0.706,+00.0130,-00.1040,+10.0480,+00.000542,+00.000045,-00.000217
+078.160,+000.115,+179.340,+0.008,+0.603,-0.709,+00.0200,-00.1280,+10.0680,-00.000276,+00.000066,-00.000850
+078.160,+000.114,+179.340,+0.007,+0.602,-0.706,+00.0250,-00.1090,+10.0510,-00.000623,+00.001208,+00.000514
+078.160,+000.114,+179.341,+0.007,+0.603,-0.709,+00.0210,-00.1080,+10.0770,+00.000946,-00.000253,-00.000080
+078.160,+000.113,+179.341,+0.007,+0.602,-0.704,+00.0170,-00.1090,+10.0730,+00.000423,-00.001497,+00.000796
+078.160,+000.113,+179.341,+0.007,+0.608,-0.710,+00.0090,-00.1130,+10.0450,-00.000168,+00.000919,+00.000512
+078.160,+000.114,+179.341,+0.006,+0.605,-0.709,+00.0300,-00.0930,+10.0140,-00.000232,-00.000739,-00.000905
+078.160,+000.113,+179.341,+0.006,+0.602,-0.711,-00.0010,-00.1030,+10.0730,-00.000633,+00.000565,+00.000283
+078.160,+000.113,+179.342,+0.006,+0.600,-0.707,+00.0290,-00.1060,+10.0730,+00.001116,-00.000278,+00.000239
+078.159,+000.114,+179.342,+0.006,+0.601,-0.713,+00.0240,-00.1100,+10.0510,-00.000470,-00.000333,+00.000296
+078.160,+000.115,+179.342,+0.006,+0.602,-0.707,+00.0130,-00.1170,+10.0800,+00.000487,+00.000315,-00.001039
+078.159,+000.114,+179.342,+0.005,+0.602,-0.707,+00.0130,-00.1090,+10.0510,-00.001235,-00.000061,+00.000418
+078.159,+000.114,+179.342,+0.003,+0.610,-0.707,+00.0330,-00.1370,+10.0350,-00.000136,+00.000880,+00.000022
+078.160,+000.113,+179.341,+0.008,+0.603,-0.713,+00.0110,-00.1210,+10.0560,+00.001132,-00.000036,-00.000016
+078.160,+000.112,+179.343,+0.006,+0.609,-0.709,+00.0250,-00.1170,+10.0600,+00.001005,+00.000966,-00.001201
+078.160,+000.112,+179.342,+0.008,+0.611,-0.709,+00.0080,-00.0990,+10.0360,-00.000536,-00.000690,-00.000736
+078.160,+000.111,+179.343,+0.005,+0.605,-0.710,+00.0170,-00.0990,+10.0590,+00.000261,-00.001257,-00.001267
+078.161,+000.111,+179.343,+0.007,+0.609,-0.709,+00.0210,-00.1430,+10.0240,-00.000372,+00.000556,-00.000892
+078.160,+000.110,+179.343,+0.007,+0.603,-0.709,+00.0140,-00.1090,+10.0510,-00.000058,+00.000481,+00.000964
+078.161,+000.111,+179.342,+0.005,+0.602,-0.713,-00.0010,-00.0960,+10.0450,+00.000233,+00.000859,-00.000562
+078.161,+000.111,+179.343,+0.005,+0.600,-0.707,+00.0360,-00.1350,+10.0380,+00.001212,+00.000201,-00.000509
+078.162,+000.112,+179.343,+0.007,+0.605,-0.709,+00.0430,-00.0990,+10.0650,+00.000060,-00.000909,-00.001313
+078.163,+000.113,+179.344,+0.005,+0.610,-0.709,+00.0200,-00.1190,+10.0590,+00.000028,+00.000493,-00.000336
+078.163,+000.113,+179.343,+0.008,+0.605,-0.707,+00.0220,-00.1310,+10.0680,+00.000649,+00.000241,-00.001765
+078.163,+000.112,+179.344,+0.006,+0.607,-0.710,+00.0270,-00.1090,+10.0750,+00.000077,-00.001161,+00.000045
+078.164,+000.113,+179.343,+0.006,+0.610,-0.707,+00.0260,-00.1060,+10.0590,-00.000395,+00.000400,-00.000725
+078.164,+000.112,+179.343,+0.005,+0.600,-0.710,+00.0130,-00.0940,+10.0560,+00.001377,+00.000840,-00.000307
+078.164,+000.112,+179.343,+0.006,+0.602,-0.704,+00.0120,-00.1130,+10.0230,-00.001069,+00.000493,+00.000389
+078.163,+000.112,+179.342,+0.003,+0.608,-0.709,+00.0100,-00.1180,+10.0240,-00.001680,+00.000695,-00.000284
+078.163,+000.111,+179.343,+0.008,+0.603,-0.706,+00.0190,-00.0970,+10.0450,+00.000005,+00.000248,+00.000305
+078.162,+000.112,+179.343,+0.006,+0.605,-0.714,+00.0340,-00.1140,+10.0470,-00.000660,+00.001243,+00.000600
+078.163,+000.112,+179.343,+0.006,+0.609,-0.707,+00.0190,-00.0940,+10.0450,+00.000832,-00.001473,-00.000357
+078.163,+000.112,+179.344,+0.006,+0.602,-0.707,+00.0450,-00.1190,+10.0320,+00.000411,+00.000952,-00.000009
+078.163,+000.113,+179.343,+0.007,+0.603,-0.709,+00.0120,-00.1120,+10.0640,+00.000068,+00.000893,+00.000310
+078.163,+000.114,+179.343,+0.007,+0.607,-0.704,+00.0280,-00.1110,+10.0280,+00.000130,-00.000884,+00.000906
+078.163,+000.113,+179.343,+0.006,+0.603,-0.716,+00.0300,-00.1260,+10.0520,-00.000687,+00.000759,-00.000625
+078.164,+000.113,+179.342,+0.006,+0.602,-0.707,+00.0220,-00.1050,+10.0450,+00.000400,+00.000707,+00.000512
+078.164,+000.112,+179.343,+0.006,+0.607,-0.706,+00.0110,-00.1160,+10.0540,-00.001617,+00.000548,+00.000300
+078.163,+000.112,+179.344,+0.007,+0.603,-0.711,+00.0340,-00.1080,+10.0430,+00.000825,+00.000035,+00.000895
+078.164,+000.113,+179.344,+0.009,+0.606,-0.707,+00.0470,-00.1260,+10.0520,-00.001907,+00.000874,-00.000598
+078.163,+000.113,+179.343,+0.006,+0.601,-0.711,+00.0290,-00.1310,+10.0310,-00.001058,+00.000779,+00.000038
+078.163,+000.114,+179.344,+0.006,+0.599,-0.711,+00.0050,-00.1150,+10.0810,-00.001204,+00.001181,-00.000115
+078.164,+000.114,+179.344,+0.005,+0.603,-0.705,+00.0270,-00.1360,+10.0370,+00.000457,-00.000493,-00.000772
+078.164,+000.116,+179.343,+0.008,+0.603,-0.707,+00.0130,-00.1140,+10.0620,-00.000346,-00.001162,-00.000277
+078.164,+000.115,+179.343,+0.006,+0.602,-0.707,+00.0370,-00.1250,+10.0590,-00.000147,+00.000345,+00.000918
+078.164,+000.115,+179.344,+0.006,+0.605,-0.706,+00.0020,-00.0960,+10.0390,-00.000005,-00.000346,+00.000445
+078.164,+000.115,+179.344,+0.005,+0.603,-0.709,+00.0020,-00.1170,+10.0550,+00.000097,-00.000112,-00.000248
+078.165,+000.115,+179.344,+0.010,+0.608,-0.710,+00.0350,-00.1330,+10.0640,-00.001201,+00.000186,-00.000101
+078.165,+000.116,+179.343,+0.006,+0.605,-0.709,+00.0360,-00.1370,+10.0290,-00.000884,-00.000217,-00.001515
+078.165,+000.117,+179.343,+0.007,+0.608,-0.707,+00.0260,-00.1360,+10.0300,-00.000657,-00.000145,+00.000013
+078.166,+000.118,+179.342,+0.006,+0.607,-0.709,+00.0290,-00.1020,+10.0570,+00.000430,-00.000644,-00.000531
+078.165,+000.118,+179.342,+0.007,+0.602,-0.706,+00.0460,-00.1040,+10.0370,-00.000308,+00.000901,+00.000405
+078.165,+000.118,+179.341,+0.009,+0.608,-0.708,+00.0240,-00.1030,+10.0610,+00.000318,+00.000076,-00.000245
+078.164,+000.118,+179.342,+0.005,+0.606,-0.706,+00.0250,-00.1160,+10.0780,+00.000802,+00.000644,+00.000648
+078.164,+000.119,+179.342,+0.006,+0.600,-0.710,+00.0060,-00.1140,+10.0950,-00.001073,-00.001039,-00.000947
+078.164,+000.119,+179.343,+0.006,+0.602,-0.711,+00.0150,-00.0970,+10.0540,-00.000412,-00.000934,-00.001246
+078.163,+000.117,+179.343,+0.007,+0.608,-0.707,+00.0120,-00.1100,+10.0950,+00.000745,-00.000993,+00.000595
+078.163,+000.117,+179.344,+0.005,+0.602,-0.706,+00.0170,-00.1050,+10.0420,-00.001277,+00.000485,+00.000296
+078.163,+000.116,+179.345,+0.007,+0.608,-0.710,+00.0170,-00.1280,+10.0540,+00.001007,+00.000292,+00.000064
+078.162,+000.116,+179.344,+0.007,+0.608,-0.709,+00.0260,-00.1290,+10.0320,+00.000519,-00.000947,+00.000347
+078.162,+000.117,+179.344,+0.008,+0.609,-0.711,+00.0190,-00.1030,+10.0570,-00.000816,+00.000110,+00.000554
+078.161,+000.117,+179.345,+0.006,+0.605,-0.709,+00.0350,-00.0980,+10.0820,-00.000574,-00.000396,+00.000036
+078.161,+000.118,+179.345,+0.007,+0.598,-0.704,+00.0030,-00.1020,+10.0210,-00.000825,+00.000466,-00.000717
+078.162,+000.118,+179.345,+0.007,+0.601,-0.710,+00.0440,-00.1140,+10.0730,+00.000099,-00.000423,-00.000596
+078.162,+000.118,+179.345,+0.005,+0.607,-0.709,+00.0250,-00.1140,+10.0660,+00.000060,+00.000029,+00.000746
+078.163,+000.118,+179.345,+0.008,+0.602,-0.707,+00.0040,-00.1200,+10.0670,-00.001216,+00.000758,-00.000908
+078.162,+000.117,+179.345,+0.006,+0.613,-0.709,+00.0360,-00.0950,+10.0760,+00.000670,-00.000365,+00.000263
+078.162,+000.118,+179.346,+0.006,+0.600,-0.710,+00.0380,-00.1040,+10.0630,+00.001023,+00.000508,+00.000626
+078.162,+000.118,+179.345,+0.006,+0.603,-0.706,+00.0250,-00.1150,+10.0490,-00.000419,-00.000021,-00.000266
+078.162,+000.118,+179.346,+0.008,+0.603,-0.709,+00.0400,-00.1340,+10.0460,+00.000106,+00.001164,-00.000079
+078.161,+000.118,+179.345,+0.007,+0.607,-0.707,+00.0330,-00.1190,+10.0470,+00.000957,+00.000144,-00.001071
+078.161,+000.118,+179.344,+0.005,+0.603,-0.710,+00.0070,-00.1150,+10.0510,-00.000057,-00.001370,-00.000910
+078.161,+000.118,+179.344,+0.007,+0.605,-0.711,+00.0160,-00.1220,+10.0820,+00.000264,+00.001152,-00.000066
+078.161,+000.119,+179.344,+0.006,+0.605,-0.711,+00.0220,-00.1120,+10.0400,-00.000148,-00.001259,+00.000298
+078.161,+000.120,+179.345,+0.007,+0.603,-0.709,+00.0330,-00.1310,+10.0470,+00.000002,+00.000611,+00.000047
+078.161,+000.121,+179.346,+0.006,+0.601,-0.711,+00.0080,-00.1100,+10.0600,+00.001068,-00.000683,-00.000168
+078.162,+000.121,+179.346,+0.002,+0.601,-0.706,-00.0110,-00.0910,+10.0340,+00.000124,-00.000082,+00.001279
+078.163,+000.120,+179.345,+0.009,+0.603,-0.708,+00.0120,-00.1000,+10.0760,-00.000562,+00.000945,-00.000414
+078.163,+000.119,+179.345,+0.007,+0.603,-0.706,+00.0280,-00.1100,+10.0560,-00.000036,+00.000272,+00.000225
