TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
10806588757000,+0.9546621,-2.97595E-001,-3.12499E-003,+6.91910E-003,+00.001356,+00.000248,-00.000082,+00.0349,-00.1327,+10.1339,-0.116,-0.007,-0.688,+024.48,+100.47
10806590007000,+0.9546614,-2.97597E-001,-3.12325E-003,+6.91888E-003,+00.001343,+00.000347,+00.001139,+00.0392,-00.1365,+10.1192,-0.116,-0.007,-0.688,+024.47,+100.47
10806591257000,+0.9546614,-2.97597E-001,-3.12325E-003,+6.91888E-003,+00.000998,+00.000664,+00.001452,+00.0400,-00.1415,+10.1032,-0.117,-0.008,-0.685,+024.47,+100.48
10806592506000,+0.9546573,-2.97610E-001,-3.12382E-003,+6.91623E-003,+00.000599,+00.000943,+00.001313,+00.0343,-00.1449,+10.0974,-0.117,-0.008,-0.685,+024.48,+100.48
10806593757000,+0.9546573,-2.97610E-001,-3.12382E-003,+6.91623E-003,+00.000215,+00.000689,+00.000623,+00.0286,-00.1512,+10.0977,-0.117,-0.008,-0.685,+024.48,+100.48
10806595007000,+0.9546578,-2.97609E-001,-3.12460E-003,+6.91750E-003,-00.000274,+00.000169,-00.000422,+00.0211,-00.1521,+10.1112,-0.117,-0.009,-0.688,+024.48,+100.48
10806596257000,+0.9546578,-2.97609E-001,-3.12460E-003,+6.91750E-003,-00.000725,+00.000195,-00.000771,+00.0205,-00.1511,+10.1276,-0.117,-0.009,-0.688,+024.48,+100.48
10806597507000,+0.9546595,-2.97603E-001,-3.12242E-003,+6.91921E-003,-00.000981,+00.000971,-00.000558,+00.0197,-00.1557,+10.1152,-0.117,-0.009,-0.688,+024.48,+100.48
10806598757000,+0.9546595,-2.97603E-001,-3.12242E-003,+6.91921E-003,-00.000638,+00.001280,-00.000121,+00.0213,-00.1613,+10.0946,-0.117,-0.009,-0.688,+024.48,+100.48
10806600007000,+0.9546593,-2.97604E-001,-3.12277E-003,+6.91902E-003,-00.000371,+00.000955,+00.000496,+00.0203,-00.1600,+10.0837,-0.116,-0.007,-0.689,+024.48,+100.48
10806601257000,+0.9546593,-2.97604E-001,-3.12277E-003,+6.91902E-003,+00.000058,+00.000189,+00.000881,+00.0205,-00.1602,+10.0700,-0.116,-0.007,-0.689,+024.48,+100.48
10806602507000,+0.9546606,-2.97600E-001,-3.12493E-003,+6.91933E-003,-00.000015,-00.000901,+00.000976,+00.0217,-00.1549,+10.0825,-0.116,-0.007,-0.689,+024.48,+100.48
10806603757000,+0.9546606,-2.97600E-001,-3.12493E-003,+6.91933E-003,-00.000729,-00.000975,+00.001265,+00.0251,-00.1492,+10.1061,-0.118,-0.007,-0.684,+024.48,+100.48
10806605007000,+0.9546605,-2.97600E-001,-3.12423E-003,+6.92247E-003,-00.001158,-00.000102,+00.000718,+00.0301,-00.1414,+10.1187,-0.118,-0.007,-0.684,+024.48,+100.48
10806606257000,+0.9546605,-2.97600E-001,-3.12423E-003,+6.92247E-003,-00.001625,+00.000304,-00.000140,+00.0373,-00.1301,+10.1216,-0.118,-0.007,-0.684,+024.48,+100.48
10806607507000,+0.9546615,-2.97597E-001,-3.12642E-003,+6.92110E-003,-00.001308,+00.000111,-00.000999,+00.0414,-00.1278,+10.1353,-0.118,-0.007,-0.684,+024.48,+100.48
10806608757000,+0.9546615,-2.97597E-001,-3.12642E-003,+6.92110E-003,-00.000396,-00.000009,-00.002042,+00.0396,-00.1346,+10.1324,-0.118,-0.005,-0.684,+024.48,+100.48
10806610007000,+0.9546622,-2.97595E-001,-3.12561E-003,+6.92069E-003,+00.000056,-00.000261,-00.001983,+00.0330,-00.1423,+10.1221,-0.118,-0.005,-0.684,+024.48,+100.48
10806611257000,+0.9546622,-2.97595E-001,-3.12561E-003,+6.92069E-003,+00.000017,-00.000144,-00.001427,+00.0285,-00.1482,+10.1138,-0.118,-0.005,-0.684,+024.48,+100.49
10806612507000,+0.9546624,-2.97594E-001,-3.12671E-003,+6.91921E-003,+00.000042,+00.000138,-00.001205,+00.0247,-00.1545,+10.1017,-0.118,-0.006,-0.686,+024.48,+100.49
10806613757000,+0.9546624,-2.97594E-001,-3.12671E-003,+6.91921E-003,+00.000149,-00.000075,-00.001294,+00.0245,-00.1546,+10.1038,-0.118,-0.006,-0.686,+024.48,+100.49
10806615007000,+0.9546636,-2.97590E-001,-3.12754E-003,+6.91856E-003,+00.000150,-00.000382,-00.001556,+00.0268,-00.1477,+10.1149,-0.118,-0.006,-0.686,+024.48,+100.49
10806616257000,+0.9546636,-2.97590E-001,-3.12754E-003,+6.91856E-003,+00.000311,-00.000837,-00.001707,+00.0265,-00.1473,+10.1203,-0.114,-0.002,-0.685,+024.48,+100.47
10806617507000,+0.9546634,-2.97591E-001,-3.13003E-003,+6.91748E-003,+00.000272,-00.000986,-00.001638,+00.0266,-00.1461,+10.1100,-0.114,-0.002,-0.685,+024.48,+100.47
10806618757000,+0.9546634,-2.97591E-001,-3.13003E-003,+6.91748E-003,+00.000272,-00.000948,-00.001400,+00.0234,-00.1377,+10.0908,-0.114,-0.002,-0.685,+024.48,+100.47
10806620007000,+0.9546642,-2.97588E-001,-3.12940E-003,+6.91597E-003,+00.000562,-00.000664,-00.001402,+00.0159,-00.1366,+10.0738,-0.114,-0.002,-0.685,+024.48,+100.49
10806621257000,+0.9546642,-2.97588E-001,-3.12940E-003,+6.91597E-003,+00.000746,-00.000298,-00.001499,+00.0091,-00.1398,+10.0615,-0.116,-0.005,-0.689,+024.48,+100.49
10806622507000,+0.9546637,-2.97590E-001,-3.12863E-003,+6.91449E-003,+00.000719,-00.000246,-00.001247,+00.0021,-00.1343,+10.0686,-0.116,-0.005,-0.689,+024.48,+100.49
10806623757000,+0.9546637,-2.97590E-001,-3.12863E-003,+6.91449E-003,+00.000574,-00.000172,-00.000398,+00.0055,-00.1373,+10.0842,-0.116,-0.005,-0.689,+024.48,+100.48
10806625007000,+0.9546635,-2.97591E-001,-3.13141E-003,+6.91387E-003,-00.000096,-00.001136,+00.000289,+00.0135,-00.1427,+10.0894,-0.114,-0.001,-0.690,+024.48,+100.48
10806626257000,+0.9546635,-2.97591E-001,-3.13141E-003,+6.91387E-003,-00.000451,-00.001452,+00.000769,+00.0176,-00.1397,+10.1129,-0.114,-0.001,-0.690,+024.48,+100.48
10806627507000,+0.9546607,-2.97600E-001,-3.13063E-003,+6.91305E-003,-00.000520,-00.000928,+00.000588,+00.0179,-00.1499,+10.1190,-0.114,-0.001,-0.690,+024.48,+100.48
10806628757000,+0.9546607,-2.97600E-001,-3.13063E-003,+6.91305E-003,-00.000441,-00.000726,+00.000626,+00.0137,-00.1529,+10.1158,-0.114,-0.001,-0.690,+024.48,+100.48
10806630007000,+0.9546603,-2.97601E-001,-3.13024E-003,+6.91278E-003,+00.000151,+00.000112,+00.000472,+00.0139,-00.1454,+10.1121,-0.116,-0.003,-0.685,+024.48,+100.48
10806631257000,+0.9546603,-2.97601E-001,-3.13024E-003,+6.91278E-003,+00.000241,+00.000505,+00.000175,+00.0141,-00.1482,+10.1022,-0.116,-0.003,-0.685,+024.48,+100.46
10806632506000,+0.9546576,-2.97610E-001,-3.13066E-003,+6.91303E-003,+00.000045,-00.000102,+00.000301,+00.0137,-00.1383,+10.0955,-0.116,-0.003,-0.685,+024.48,+100.46
10806633756000,+0.9546576,-2.97610E-001,-3.13066E-003,+6.91303E-003,-00.000233,-00.000304,+00.000050,+00.0115,-00.1338,+10.0935,-0.116,-0.005,-0.685,+024.47,+100.46
10806635007000,+0.9546575,-2.97610E-001,-3.13082E-003,+6.91246E-003,-00.000260,-00.000451,-00.000014,+00.0053,-00.1451,+10.0955,-0.116,-0.005,-0.685,+024.47,+100.46
10806636257000,+0.9546575,-2.97610E-001,-3.13082E-003,+6.91246E-003,+00.000309,-00.000178,-00.000028,+00.0094,-00.1440,+10.0768,-0.116,-0.005,-0.685,+024.47,+100.48
10806637507000,+0.9546565,-2.97613E-001,-3.12917E-003,+6.91215E-003,+00.000520,+00.000011,+00.000077,+00.0196,-00.1447,+10.0681,-0.116,0.000,-0.692,+024.48,+100.48
10806638757000,+0.9546565,-2.97613E-001,-3.12917E-003,+6.91215E-003,+00.000508,-00.000174,-00.000306,+00.0319,-00.1504,+10.0767,-0.116,0.000,-0.692,+024.48,+100.48
10806640007000,+0.9546568,-2.97612E-001,-3.12924E-003,+6.91111E-003,+00.000389,-00.000148,-00.000320,+00.0384,-00.1468,+10.0913,-0.116,0.000,-0.692,+024.48,+100.48
10806641257000,+0.9546568,-2.97612E-001,-3.12924E-003,+6.91111E-003,-00.000139,-00.000515,-00.000239,+00.0351,-00.1550,+10.1032,-0.116,0.000,-0.692,+024.48,+100.48
10806642506000,+0.9546559,-2.97615E-001,-3.13072E-003,+6.90902E-003,+00.000455,-00.000187,-00.000386,+00.0271,-00.1657,+10.1128,-0.117,-0.008,-0.688,+024.48,+100.48
10806643756000,+0.9546559,-2.97615E-001,-3.13072E-003,+6.90902E-003,+00.000651,+00.000379,-00.000473,+00.0152,-00.1599,+10.1089,-0.117,-0.008,-0.688,+024.49,+100.48
10806645007000,+0.9546562,-2.97614E-001,-3.12977E-003,+6.90973E-003,+00.000227,+00.000552,-00.000597,+00.0111,-00.1571,+10.0945,-0.117,-0.008,-0.688,+024.49,+100.48
10806646257000,+0.9546562,-2.97614E-001,-3.12977E-003,+6.90973E-003,-00.000014,+00.000833,-00.000921,+00.0133,-00.1579,+10.1009,-0.119,-0.009,-0.685,+024.50,+100.48
10806647507000,+0.9546573,-2.97610E-001,-3.12908E-003,+6.91056E-003,-00.000239,+00.000788,-00.000536,+00.0178,-00.1524,+10.1050,-0.119,-0.009,-0.685,+024.50,+100.48
10806648757000,+0.9546573,-2.97610E-001,-3.12908E-003,+6.91056E-003,-00.000106,+00.000839,-00.000110,+00.0220,-00.1557,+10.0962,-0.119,-0.009,-0.685,+024.49,+100.48
10806650007000,+0.9546576,-2.97609E-001,-3.12688E-003,+6.91059E-003,+00.000251,+00.000844,-00.000388,+00.0226,-00.1565,+10.0993,-0.119,-0.009,-0.685,+024.49,+100.48
10806651257000,+0.9546576,-2.97609E-001,-3.12688E-003,+6.91059E-003,+00.000611,+00.000630,-00.000117,+00.0266,-00.1479,+10.0995,-0.116,-0.012,-0.688,+024.48,+100.48
10806652506000,+0.9546587,-2.97606E-001,-3.12746E-003,+6.91097E-003,+00.000160,+00.000548,-00.000451,+00.0322,-00.1481,+10.0887,-0.116,-0.012,-0.688,+024.48,+100.48
10806653757000,+0.9546587,-2.97606E-001,-3.12746E-003,+6.91097E-003,-00.000051,+00.000226,-00.000594,+00.0340,-00.1513,+10.1065,-0.116,-0.012,-0.688,+024.48,+100.48
10806655007000,+0.9546589,-2.97605E-001,-3.12684E-003,+6.91011E-003,+00.000401,+00.000133,-00.000298,+00.0350,-00.1620,+10.1234,-0.114,-0.010,-0.685,+024.48,+100.48
10806656257000,+0.9546589,-2.97605E-001,-3.12684E-003,+6.91011E-003,+00.000228,+00.000305,-00.000142,+00.0343,-00.1614,+10.1026,-0.114,-0.010,-0.685,+024.48,+100.49
10806657507000,+0.9546613,-2.97598E-001,-3.12842E-003,+6.91263E-003,-00.000116,+00.000529,+00.000171,+00.0267,-00.1636,+10.1031,-0.114,-0.010,-0.685,+024.48,+100.49
10806658757000,+0.9546613,-2.97598E-001,-3.12842E-003,+6.91263E-003,+00.000215,+00.000423,+00.000241,+00.0227,-00.1634,+10.0929,-0.117,-0.003,-0.686,+024.48,+100.49
10806660007000,+0.9546614,-2.97597E-001,-3.12792E-003,+6.91119E-003,-00.000077,+00.000462,+00.000199,+00.0285,-00.1581,+10.0714,-0.117,-0.003,-0.686,+024.48,+100.47
10806661257000,+0.9546614,-2.97597E-001,-3.12792E-003,+6.91119E-003,+00.000106,+00.000774,-00.000017,+00.0345,-00.1637,+10.0883,-0.117,-0.003,-0.686,+024.48,+100.47
10806662507000,+0.9546641,-2.97589E-001,-3.12666E-003,+6.91245E-003,+00.000595,+00.001102,-00.000178,+00.0368,-00.1629,+10.0939,-0.117,-0.003,-0.686,+024.48,+100.47
10806663756000,+0.9546641,-2.97589E-001,-3.12666E-003,+6.91245E-003,+00.000315,+00.001571,-00.000466,+00.0416,-00.1633,+10.0877,-0.116,+0.003,-0.688,+024.48,+100.48
10806665007000,+0.9546646,-2.97587E-001,-3.12639E-003,+6.91319E-003,-00.000267,+00.001273,-00.000638,+00.0365,-00.1588,+10.0950,-0.116,+0.003,-0.688,+024.48,+100.48
10806666257000,+0.9546646,-2.97587E-001,-3.12639E-003,+6.91319E-003,-00.000822,+00.001123,-00.000905,+00.0244,-00.1449,+10.0812,-0.116,+0.003,-0.688,+024.48,+100.48
10806667507000,+0.9546602,-2.97601E-001,-3.12743E-003,+6.91622E-003,-00.001207,+00.001083,-00.001518,+00.0274,-00.1324,+10.0808,-0.119,-0.009,-0.684,+024.48,+100.48
10806668757000,+0.9546602,-2.97601E-001,-3.12743E-003,+6.91622E-003,-00.001217,+00.000502,-00.001084,+00.0281,-00.1262,+10.0986,-0.119,-0.009,-0.684,+024.48,+100.48
10806670007000,+0.9546601,-2.97601E-001,-3.12807E-003,+6.91584E-003,-00.000886,+00.000596,-00.000765,+00.0224,-00.1300,+10.1064,-0.119,-0.009,-0.684,+024.48,+100.48
10806671257000,+0.9546601,-2.97601E-001,-3.12807E-003,+6.91584E-003,-00.000461,+00.000411,-00.000732,+00.0175,-00.1418,+10.1167,-0.119,-0.009,-0.684,+024.48,+100.48
10806672507000,+0.9546556,-2.97616E-001,-3.12812E-003,+6.91324E-003,-00.000073,-00.000379,-00.000599,+00.0175,-00.1471,+10.1050,-0.113,-0.012,-0.689,+024.48,+100.48
10806673756000,+0.9546556,-2.97616E-001,-3.12812E-003,+6.91324E-003,-00.000207,-00.000139,-00.000509,+00.0204,-00.1504,+10.0752,-0.113,-0.012,-0.689,+024.48,+100.48
10806675007000,+0.9546551,-2.97617E-001,-3.12779E-003,+6.91296E-003,-00.000180,+00.000018,+00.000020,+00.0218,-00.1468,+10.0506,-0.113,-0.012,-0.689,+024.48,+100.48
10806676257000,+0.9546551,-2.97617E-001,-3.12779E-003,+6.91296E-003,-00.000033,-00.000104,+00.000435,+00.0229,-00.1382,+10.0456,-0.117,-0.005,-0.684,+024.48,+100.48
10806677506000,+0.9546583,-2.97607E-001,-3.12801E-003,+6.91277E-003,-00.000126,-00.000068,+00.000873,+00.0167,-00.1367,+10.0543,-0.117,-0.005,-0.684,+024.48,+100.48
10806678757000,+0.9546583,-2.97607E-001,-3.12801E-003,+6.91277E-003,-00.000418,-00.000003,+00.000936,+00.0073,-00.1337,+10.0808,-0.117,-0.005,-0.684,+024.48,+100.48
10806680007000,+0.9546583,-2.97607E-001,-3.12801E-003,+6.91277E-003,-00.000286,-00.000091,+00.000181,+00.0057,-00.1292,+10.1040,-0.119,-0.005,-0.686,+024.48,+100.49
10806681257000,+0.9546583,-2.97607E-001,-3.12801E-003,+6.91277E-003,-00.000565,-00.000172,-00.000019,+00.0065,-00.1340,+10.1186,-0.119,-0.005,-0.686,+024.48,+100.49
10806682507000,+0.9546611,-2.97598E-001,-3.12684E-003,+6.91156E-003,-00.000510,-00.000243,+00.000540,+00.0011,-00.1425,+10.1293,-0.119,-0.005,-0.686,+024.47,+100.49
10806683756000,+0.9546611,-2.97598E-001,-3.12684E-003,+6.91156E-003,-00.000005,-00.000522,+00.000799,-00.0064,-00.1371,+10.1142,-0.119,-0.005,-0.686,+024.47,+100.49
